point_id,nct_id,D,N,registered_result_rows,primary_rows,secondary_rows,other_prespecified_rows,conversion_methods,field,field_label,source_family,study_type,allocation,phases,overall_status,primary_completion_date,results_first_submit_date,lead_sponsor_class,intervention_types,outcome_title,source_url,row_unit,log10_N,log10_D
ctgov_api_trial_median_00053,NCT00066170,0.6218696921721422,112.0,2,2,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2004-07,,INDUSTRY,DRUG,Daytime Sleep Latency as Measured by the Maintenance of Wakefulness Test (MWT),https://clinicaltrials.gov/study/NCT00066170,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.0492180226701815,-0.20630060871653036
ctgov_api_trial_median_00054,NCT00066573,0.02546404027713807,7576.0,2,1,1,0,chinn_log_hazard_ratio_to_d,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2010-11-07,,NETWORK,DRUG,Event-free Survival,https://clinicaltrials.gov/study/NCT00066573,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,3.879439965995217,-1.5940726874515767
ctgov_api_trial_median_00055,NCT00066703,0.16126214909221498,2660.0,4,1,3,0,chinn_log_hazard_ratio_to_d,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2011-03-11,,NETWORK,DRUG,Disease-free Survival,https://clinicaltrials.gov/study/NCT00066703,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,3.424881636631067,-0.7924675567860092
ctgov_api_trial_median_00056,NCT00067236,0.11116229857013103,207.0,1,1,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2004-12,,INDUSTRY,DRUG,Change From Baseline in Left Ventricular End Diastolic Volume Index (LVEDVi in mL/m2) at Day 90 Post Myocardial Infarction (MI),https://clinicaltrials.gov/study/NCT00067236,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.315970345456918,-0.9540424816319514
ctgov_api_trial_median_00057,NCT00068822,0.13353977193742558,128.0,7,2,5,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2009-08,,OTHER,DEVICE; PROCEDURE,Back-specific Functional Status Using Roland-Morris Disability Questionnaire (RDQ) Scale at 1 Month,https://clinicaltrials.gov/study/NCT00068822,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.1072099696478683,-0.87438936980092
ctgov_api_trial_median_00058,NCT00069095,0.09612606034757842,1904.0,21,2,19,0,chinn_log_hazard_ratio_to_d; chinn_log_odds_ratio_to_d,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2006-01,,INDUSTRY,DRUG,PFS as Assessed by the Investigator According to Response Evaluation Criteria in Solid Tumors (RECIST) by General Approach (Participants With Curative Surgery Censored) - Superiority of Chemotherapy Plus BV Over Chemotherapy Alone,https://clinicaltrials.gov/study/NCT00069095,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,3.2796669440484556,-1.0171588565474714
ctgov_api_trial_median_00059,NCT00069108,0.05753669197491611,627.0,9,1,8,0,chinn_log_hazard_ratio_to_d; chinn_log_odds_ratio_to_d,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2006-08,,INDUSTRY,DRUG,Progression Free Survival,https://clinicaltrials.gov/study/NCT00069108,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.7972675408307164,-1.2400551111342373
ctgov_api_trial_median_00060,NCT00069121,0.12302548766655921,1886.0,3,1,2,0,chinn_log_hazard_ratio_to_d,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2011-04-21,,INDUSTRY,DRUG,Disease-Free Survival (DFS) [Time to Event],https://clinicaltrials.gov/study/NCT00069121,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,3.2755416884013098,-0.910004904769997
ctgov_api_trial_median_00061,NCT00069641,0.7033838346847013,64.0,1,1,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2; PHASE3,COMPLETED,2005-03-16,,INDUSTRY,BIOLOGICAL,Ranked Adjusted 2-Component Composite Variable Score Based on Change From Baseline to Week 53,https://clinicaltrials.gov/study/NCT00069641,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.806179973983887,-0.15280761695155448
ctgov_api_trial_median_00062,NCT00069823,0.0896501520254454,392.0,18,1,17,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2008-05,,OTHER,DRUG,"Episodes of Poor Asthma Control (EPAC) From Diary Cards, According to Definition That Did Not Include Use of Beta-agonists as a Criterion",https://clinicaltrials.gov/study/NCT00069823,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.593286067020457,-1.0474489696404925
ctgov_api_trial_median_00063,NCT00070707,0.15767339789554824,187.0,169,12,157,0,event_count_or_to_d_from_count_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE4,COMPLETED,2003-11-26,,INDUSTRY,DRUG,Change From Baseline in Morning (AM) and Evening (PM) Total Asthma Symptom Severity (TASS),https://clinicaltrials.gov/study/NCT00070707,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.271841606536499,-0.8022415731372918
ctgov_api_trial_median_00064,NCT00071032,0.056306073225462806,2006.0,2,1,1,0,chinn_log_odds_ratio_to_d; event_count_or_to_d_from_count_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2009-05,,OTHER,BIOLOGICAL,Inability to Walk 10 Feet or Across a Room Without Human Assistance or Death,https://clinicaltrials.gov/study/NCT00071032,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,3.302330928684399,-1.2494447592151645
ctgov_api_trial_median_00065,NCT00071110,0.3769733781132084,53.0,3,0,3,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2007-05,,NIH,PROCEDURE,Change in Functioning and Health-related Quality of Life as Rated by the Medical Outcomes Survey-Version 1 (MOS-36) Bodily Pain Index (MOSBPI),https://clinicaltrials.gov/study/NCT00071110,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.7242758696007892,-0.42368931861852344
ctgov_api_trial_median_00066,NCT00071487,0.10208134920459383,224.0,24,6,18,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2005-08,,INDUSTRY,DRUG,Percentage Change From Baseline in Safety of Estrogens in Lupus Erythematosus National Assessment SLE Disease Activity Index (SELENA SLEDAI) Score at Week 24.,https://clinicaltrials.gov/study/NCT00071487,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.3502480183341627,-0.9910535985343766
ctgov_api_trial_median_00067,NCT00071513,0.20702969167223734,480.0,2,2,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE1,COMPLETED,2007-06,,OTHER,BEHAVIORAL,Change in Short Moods and Feelings Questionnaire (SMFQ),https://clinicaltrials.gov/study/NCT00071513,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.681241237375587,-0.6839673646653627
ctgov_api_trial_median_00068,NCT00071721,0.06761159272465878,313.0,1,1,0,0,event_count_or_to_d_from_count_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2009-02,,OTHER,DRUG,Presence of Agitation and/or Psychosis Measured by the Neuropsychiatric Inventory (NPI) Combined With an Assessment of the Clinical Significance of Behavioral Change Rated by the Study Clinician,https://clinicaltrials.gov/study/NCT00071721,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.4955443375464483,-1.169978833278745
ctgov_api_trial_median_00069,NCT00071799,0.2596202810365521,358.0,28,14,14,0,chinn_log_hazard_ratio_to_d; chinn_log_risk_ratio_to_d; event_count_or_to_d_from_count_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2007-07-01,,INDUSTRY,DRUG; OTHER,Kaplan-Meier Estimates for Median Time to Death From Any Cause,https://clinicaltrials.gov/study/NCT00071799,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.5538830266438746,-0.5856613842976193
ctgov_api_trial_median_00070,NCT00071812,0.280531826518537,140.0,21,3,18,0,event_count_or_to_d_from_percent_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2005-01,,INDUSTRY,DRUG,"Percentage of Patients With ACR20 (American College of Rheumatology) Response at Week 24, Based on Erythrocyte Sedimentation Rate (ESR)",https://clinicaltrials.gov/study/NCT00071812,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.146128035678238,-0.5520178606207
ctgov_api_trial_median_00071,NCT00072293,0.10061619348635929,931.0,2,1,1,0,chinn_log_hazard_ratio_to_d,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,NA,COMPLETED,2012-09,,NETWORK,PROCEDURE,5-year Disease-Free Survival,https://clinicaltrials.gov/study/NCT00072293,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.9689496809813427,-0.9973321169361304
ctgov_api_trial_median_00072,NCT00073021,0.1280461083449085,254.0,12,1,11,0,event_count_or_to_d_from_percent_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2003-09,,INDUSTRY,DRUG,"Percentage of Treatment Success Patients at Week 6, ITT (Intent to Treat) Population",https://clinicaltrials.gov/study/NCT00073021,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.404833716619938,-0.8926336163366299
ctgov_api_trial_median_00073,NCT00073307,0.042383936561867404,903.0,6,2,4,0,chinn_log_hazard_ratio_to_d; event_count_or_to_d_from_percent_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2006-09,,INDUSTRY,DRUG,Final Overall Survival (OS) - Primary Analysis in the ITT (Intent To Treat) Population,https://clinicaltrials.gov/study/NCT00073307,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.9556877503135057,-1.372798709076373
ctgov_api_trial_median_00074,NCT00073528,0.18882480372429433,198.0,2,2,0,0,chinn_log_hazard_ratio_to_d,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2008-06-03,,INDUSTRY,DRUG,Number of Participants With Progression Free Survival (PFS) in the Human Epidermal Growth Factor Receptor 2 (HER2)-Positive Advanced or Metastatic Breast Cancer as Assessed by the Investigator,https://clinicaltrials.gov/study/NCT00073528,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.296665190261531,-0.7239409580620153
ctgov_api_trial_median_00075,NCT00074412,0.13757521861363287,1522.0,4,1,3,0,event_count_or_to_d_from_count_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2011-09,,NIH,DRUG,HIV Infection in Infants Determined to be HIV Uninfected at 6 Weeks Enrolled in Each Arm of the Study,https://clinicaltrials.gov/study/NCT00074412,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,3.182414652434554,-0.861459788401458
ctgov_api_trial_median_00076,NCT00075764,0.1196010405519794,694.0,2,1,1,0,chinn_log_hazard_ratio_to_d,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2012-12,,NETWORK,DRUG,Time to Tumor Progression,https://clinicaltrials.gov/study/NCT00075764,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.841359470454855,-0.9222650418859278
ctgov_api_trial_median_00077,NCT00077610,0.41018036619031095,360.0,2,2,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2005-08,,INDUSTRY,DRUG,Mean Change in Hemoglobin (Hb) Concentration From Baseline to Evaluation Period,https://clinicaltrials.gov/study/NCT00077610,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.5563025007672873,-0.38702513153293255
ctgov_api_trial_median_00078,NCT00077623,0.4346423617266275,320.5,2,2,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2005-09,,INDUSTRY,DRUG,Mean Change in Hemoglobin Concentration From Baseline to Evaluation Periods,https://clinicaltrials.gov/study/NCT00077623,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.5058280338548364,-0.36186794813157963
ctgov_api_trial_median_00079,NCT00077675,0.2641955316101118,154.0,1,1,0,0,event_count_or_to_d_from_count_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2004-09,,INDUSTRY,DRUG,Clinical Response Which is Measured at Test of Cure (TOC) in the Clinically Evaluable (CE) Population,https://clinicaltrials.gov/study/NCT00077675,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.187520720836463,-0.5780745319655575
ctgov_api_trial_median_00080,NCT00077766,0.4931124854627538,249.0,1,1,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2005-08,,INDUSTRY,DRUG,Mean Change in Hemoglobin Concentration (g/dL) From Baseline to Evaluation Period,https://clinicaltrials.gov/study/NCT00077766,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.3961993470957363,-0.3070540011214053
ctgov_api_trial_median_00081,NCT00078286,0.7026398867515722,379.5,2,1,1,0,chinn_log_odds_ratio_to_d; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2; PHASE3,COMPLETED,2008-03,,OTHER,DRUG,Symptoms of Depression in Congestive Heart Failure Patients With Clinical Depression After Treatment With Sertraline or Placebo,https://clinicaltrials.gov/study/NCT00078286,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.5792117802314993,-0.15326720025360935
ctgov_api_trial_median_00082,NCT00078325,0.22364277937328014,244.5,4,4,0,0,event_count_or_to_d_from_count_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2004-11,,INDUSTRY,DRUG,Clinical Global Impression of Change (CGI-C),https://clinicaltrials.gov/study/NCT00078325,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.388278863459639,-0.6504451190829313
ctgov_api_trial_median_00083,NCT00078338,0.03235693953033112,764.0,1,1,0,0,chinn_log_hazard_ratio_to_d,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE4,COMPLETED,2006-11-28,,INDUSTRY,DRUG,Time to First Relapse,https://clinicaltrials.gov/study/NCT00078338,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.8830933585756897,-1.4900325627070337
