point_id,plot_name,source_layer,source_family,source_label,citation_key,row_unit,unit_id,row_label,D,N,support_or_significance,source_file,source_row_number,study_type,allocation,trial_phase,completion_year,outcome_type,outcome_id,p_value,method,param_type,param_value,phase_2plus_flag,admission_reason,log10_N,log10_D,two_sample_p05_boundary_D,above_two_sample_p05_curve
ctgov_primary_randomized_00896,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00803114,The Number of Women Who Received Systemic Narcotic Analgesics in the First 24 Hours Postpartum,0.2596035716205433,228.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,30419,Interventional,Randomized,Phase 4,2005.0,Primary,1,0.05,Fisher Exact,Risk Ratio (RR),0.22,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.357934847000454,-0.5856893368161094,0.25960357162054326,True
ctgov_primary_randomized_00897,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00803244,Average Adjusted Symptom Score (AAdSS),0.121838959779531,381.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,64959,Interventional,Randomized,Phase 3,2010.0,Primary,1,0.2344,ANCOVA,Difference in LS Means,-0.49,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.5809249756756194,-0.914213817517862,0.20082399341898047,False
ctgov_primary_randomized_00898,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00803361,Change From Baseline in the Hospital Anxiety and Depression Scale (HADS) Anxiety Subscale Score at Endpoint,0.3792298597395215,210.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,30516,Interventional,Randomized,Phase 3,2010.0,Primary,1,0.006,ANCOVA,Mean Difference (Final Values),-1.62,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.322219294733919,-0.4210974745788056,0.2705007286565003,True
ctgov_primary_randomized_00899,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00803712,Achievement of a ≥ 30% Reduction in Mean PTH From Baseline to During the Efficacy Assessment Phase at Month 6 (Weeks 22 to 26),0.4398185107347843,313.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,5384,Interventional,Randomized,Phase 4,2011.0,Primary,1,<0.0001,Cochran-Mantel-Haenszel,,,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.4955443375464483,-0.35672649634676423,0.22156742879782282,True
ctgov_primary_randomized_00900,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00804570,Percentage of Heavy Drinking Days at Week 16 Endpoint,0.1605763263732441,375.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,64908,Interventional,Randomized,Phase 2,2010.0,Primary,1,0.12,Mixed Models Analysis,Mean Difference (Final Values),-4.3,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.574031267727719,-0.7943184819920383,0.2024242099010656,False
ctgov_primary_randomized_00901,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00805194,Progression Free Survival (PFS) as Assessed by Central Independent Review,0.1713383658419232,1314.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,30511,Interventional,Randomized,Phase 3,2017.0,Primary,1,0.0019,"Regression, Cox",Hazard Ratio (HR),0.79,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,3.118595365223762,-0.7661453795457112,0.10813851567026062,True
ctgov_primary_randomized_00902,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00806819,Progression Free Survival (PFS) as Assessed by Central Independent Review,0.1506876447619384,718.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,30424,Interventional,Randomized,Phase 3,2015.0,Primary,1,0.0435,"Regression, Cox",Hazard Ratio (HR),0.83,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.8561244442423,-0.8219223550621735,0.14629041251891164,True
ctgov_primary_randomized_00903,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00807014,Mean Change From Baseline to Week 2 in the Global Score of the Participant-completed Skindex-29 Quality of Life (QoL) Questionnaire,0.5062348817679838,169.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,5611,Interventional,Randomized,Phase 4,2008.0,Primary,1,<0.001,ANCOVA,,,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.2278867046136734,-0.2956479333827664,0.3015329206984699,True
ctgov_primary_randomized_00904,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00807144,Patient Survival With a Functioning Graft,0.2230586817696981,102.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,64943,Interventional,Randomized,Phase 4,2012.0,Primary,1,0.26,Log Rank,,,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.0086001717619175,-0.6515808687178298,0.3881307047230214,False
ctgov_primary_randomized_00905,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00808665,Time Required After Surgery to Reach Fitness for Discharge From Hospital,0.2220086437163947,68.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,64958,Interventional,Randomized,Phase 4,2012.0,Primary,1,0.36,Wilcoxon (Mann-Whitney),,,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,1.8325089127062364,-0.6536301163365028,0.47536109003912363,False
ctgov_primary_randomized_00906,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00809445,Number of Risky Sexual Behaviors,0.0134349767166942,1281.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,64799,Interventional,Randomized,Phase 3,2010.0,Primary,2,0.81,Generalized estimating equations (GEE),Incidence rate ratio (IRR),1.03,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,3.1075491297446862,-1.8717630818783744,0.1095225436810918,False
ctgov_primary_randomized_00907,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00809926,Change From Baseline in Mean Sitting Systolic Blood Pressure (MSSBP) at Week 8,0.0986229444457551,451.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,65290,Interventional,Randomized,Phase 4,2009.0,Primary,1,0.295,ANCOVA,Least Square Mean Difference,-1.6,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.6541765418779604,-1.0060220354952634,0.1845821990608722,False
ctgov_primary_randomized_00908,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00811187,Assessment of Pain on a 10-point Visual Analog Pain Scale During the Procedure.,0.7357841453396073,80.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,5653,Interventional,Randomized,Phase 2,2008.0,Primary,1,<.001,"Regression, Linear",Mean Difference (Net),-2.03,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,1.9030899869919435,-0.1332495745719015,0.43826127028829076,True
ctgov_primary_randomized_00909,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00812838,Average Percent Change of Penile Curvature in Degrees,0.3755389032757687,12.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,65294,Interventional,Randomized,Phase 2,2019.0,Primary,1,0.5154,"t-test, 2 sided",,,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,1.0791812460476249,-0.4253450663752967,1.1315857340761717,False
ctgov_primary_randomized_00910,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00813293,Coagulation Zone Volume,0.1167763959664963,20.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,65448,Interventional,Randomized,Phase 2,2013.0,Primary,3,0.794,Wilcoxon (Mann-Whitney),,,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,1.3010299956639813,-0.9326449323731055,0.8765225405765815,False
ctgov_primary_randomized_00911,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00813995,Change From Baseline in Hemoglobin A1c (A1C) at Week 24,0.3311287358459149,395.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,5651,Interventional,Randomized,Phase 3,2010.0,Primary,1,<.001,ANCOVA,,,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.59659709562646,-0.48000312888915986,0.19723298105833034,True
ctgov_primary_randomized_00912,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00814580,Summary and Analysis of Sum of Pain Intensity Difference (SPID) (With Imputation) Over 3 Days (72 Hours),0.0648108107930528,382.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,65323,Interventional,Randomized,Phase 3,2010.0,Primary,1,0.5265,ANCOVA,Least square mean difference,9.0,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.582063362911709,-1.188352545423161,0.20056096253541514,False
ctgov_primary_randomized_00913,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00819780,Progression-free Survival (PFS),0.1100102159281715,285.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,65340,Interventional,Randomized,Phase 2,2016.0,Primary,1,0.3531,Stratified Cox proportional hazards,Cox Proportional Hazard,0.871,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.45484486000851,-0.9585669828852167,0.232196493338108,False
ctgov_primary_randomized_00914,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00820222,Number of Participants With Central Nervous System (CNS) Metastases (as Assessed by Independent Review) as the Site of First Relapse,0.0787820831314424,540.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,65478,Interventional,Randomized,Phase 3,2018.0,Primary,1,0.36,Odds Ratio,Odds Ratio (OR),0.65,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.7323937598229686,-1.1035725398948688,0.16868684158422134,False
