source_dataset,project,pair_id,original_title,replication_title,original_doi,replication_doi,outcome,D_original,N_original,D_replication,N_replication,original_sig_05,replication_sig_05,n_ratio,d_ratio,category,appendix_row_num,smaller_N_paper_title,larger_N_paper_title,smaller_N_paper_doi,larger_N_paper_doi,D_smaller_N,N_smaller_N,D_larger_N,N_larger_N,D_larger_N_minus_smaller_N
Kerschbaumer 2020 rheumatology phase II/III,Clinical phase II to phase III pairs,kerschbaumer_2020_psoriatic_arthritis_etanercept_25_mg_biw_mtx_mease_pj_2004_101_acr20,Phase 2 psoriatic_arthritis trial: Etanercept 25 mg BIW + MTX versus Etanercept Placebo + MTX,Phase 3 psoriatic_arthritis trial: Etanercept 25 mg BIW + MTX versus Etanercept Placebo + MTX,,,ACR20 responder odds for active regimen versus matched placebo/control row,1.5897034398826342,60.0,1.146669860236105,205.0,True,True,3.4166666666666665,0.7213105485390169,shrunk_still_sig,,Phase 2 psoriatic_arthritis trial: Etanercept 25 mg BIW + MTX versus Etanercept Placebo + MTX,Phase 3 psoriatic_arthritis trial: Etanercept 25 mg BIW + MTX versus Etanercept Placebo + MTX,,,1.5897034398826342,60.0,1.146669860236105,205.0,-0.44303357964652923
Kerschbaumer 2020 rheumatology phase II/III,Clinical phase II to phase III pairs,kerschbaumer_2020_rheumatoid_arthritis_tabalumab_120_mg_q4w_mtx_smolen_js_2015_43_345_acr20,Phase 2 rheumatoid_arthritis trial: Tabalumab 120 mg q4w + MTX versus Tabalumab Placebo q4w + MTX,Phase 3 rheumatoid_arthritis trial: Tabalumab 120 mg q4w + MTX versus Tabalumab Placebo q4w + MTX,,,ACR20 responder odds for active regimen versus matched placebo/control row,0.4736644719229628,62.0,0.1207933838265022,694.0,False,False,11.193548387096774,0.2550188814797748,shrunk_below_sig,,Phase 2 rheumatoid_arthritis trial: Tabalumab 120 mg q4w + MTX versus Tabalumab Placebo q4w + MTX,Phase 3 rheumatoid_arthritis trial: Tabalumab 120 mg q4w + MTX versus Tabalumab Placebo q4w + MTX,,,0.4736644719229628,62.0,0.1207933838265022,694.0,-0.3528710880964606
Kerschbaumer 2020 rheumatology phase II/III,Clinical phase II to phase III pairs,kerschbaumer_2020_rheumatoid_arthritis_golimumab_100_mg_q4w_mtx_keystone_ec_2009_89_acr20,Phase 2 rheumatoid_arthritis trial: Golimumab 100 mg q4w + MTX versus Golimumab Placebo + MTX,Phase 3 rheumatoid_arthritis trial: Golimumab 100 mg q4w + MTX versus Golimumab Placebo + MTX,,,ACR20 responder odds for active regimen versus matched placebo/control row,0.4203782893500614,69.0,0.5253657675167915,222.0,False,True,3.217391304347826,1.24974524333559,grew,,Phase 2 rheumatoid_arthritis trial: Golimumab 100 mg q4w + MTX versus Golimumab Placebo + MTX,Phase 3 rheumatoid_arthritis trial: Golimumab 100 mg q4w + MTX versus Golimumab Placebo + MTX,,,0.4203782893500614,69.0,0.5253657675167915,222.0,0.10498747816673015
Kerschbaumer 2020 rheumatology phase II/III,Clinical phase II to phase III pairs,kerschbaumer_2020_rheumatoid_arthritis_golimumab_50_mg_q4w_mtx_keystone_ec_2009_89_acr20,Phase 2 rheumatoid_arthritis trial: Golimumab 50 mg q4w + MTX versus Golimumab Placebo + MTX,Phase 3 rheumatoid_arthritis trial: Golimumab 50 mg q4w + MTX versus Golimumab Placebo + MTX,,,ACR20 responder odds for active regimen versus matched placebo/control row,0.5135949556351539,70.0,0.5002689920964142,222.0,True,True,3.1714285714285717,0.9740535544741484,shrunk_still_sig,,Phase 2 rheumatoid_arthritis trial: Golimumab 50 mg q4w + MTX versus Golimumab Placebo + MTX,Phase 3 rheumatoid_arthritis trial: Golimumab 50 mg q4w + MTX versus Golimumab Placebo + MTX,,,0.5135949556351539,70.0,0.5002689920964142,222.0,-0.013325963538739716
Kerschbaumer 2020 rheumatology phase II/III,Clinical phase II to phase III pairs,kerschbaumer_2020_psoriatic_arthritis_abatacept_mtx_mease_pj_2017_213_acr20,Phase 2 psoriatic_arthritis trial: Abatacept + MTX versus Abatacept Placebo + MTX,Phase 3 psoriatic_arthritis trial: Abatacept + MTX versus Abatacept Placebo + MTX,,,ACR20 responder odds for active regimen versus matched placebo/control row,0.7425493419708932,82.0,0.4524884266580879,424.0,True,True,5.170731707317073,0.6093715273615107,shrunk_still_sig,,Phase 2 psoriatic_arthritis trial: Abatacept + MTX versus Abatacept Placebo + MTX,Phase 3 psoriatic_arthritis trial: Abatacept + MTX versus Abatacept Placebo + MTX,,,0.7425493419708932,82.0,0.4524884266580879,424.0,-0.29006091531280526
Kerschbaumer 2020 rheumatology phase II/III,Clinical phase II to phase III pairs,kerschbaumer_2020_rheumatoid_arthritis_certolizumab_400_mg_fleischmann_r_111_acr20,Phase 2 rheumatoid_arthritis trial: Certolizumab 400 mg versus Certolizumab Placebo,Phase 3 rheumatoid_arthritis trial: Certolizumab 400 mg versus Certolizumab Placebo,,,ACR20 responder odds for active regimen versus matched placebo/control row,1.1374494682498584,83.0,1.174339273485222,220.0,True,True,2.6506024096385543,1.032432038754323,grew,,Phase 2 rheumatoid_arthritis trial: Certolizumab 400 mg versus Certolizumab Placebo,Phase 3 rheumatoid_arthritis trial: Certolizumab 400 mg versus Certolizumab Placebo,,,1.1374494682498584,83.0,1.174339273485222,220.0,0.03688980523536367
Kerschbaumer 2020 rheumatology phase II/III,Clinical phase II to phase III pairs,kerschbaumer_2020_rheumatoid_arthritis_fostamatinib_100_mg_bid_mtx_mtx_ir_weinblatt_me_2014_28_310_acr20,Phase 2 rheumatoid_arthritis trial: Fostamatinib 100 mg BID + MTX (MTX-IR) versus Fostamatinib Placebo + MTX (MTX-IR),Phase 3 rheumatoid_arthritis trial: Fostamatinib 100 mg BID + MTX (MTX-IR) versus Fostamatinib Placebo + MTX (MTX-IR),,,ACR20 responder odds for active regimen versus matched placebo/control row,0.6116699855070385,96.0,0.339184127725017,614.0,True,True,6.395833333333333,0.5545214507196282,shrunk_still_sig,,Phase 2 rheumatoid_arthritis trial: Fostamatinib 100 mg BID + MTX (MTX-IR) versus Fostamatinib Placebo + MTX (MTX-IR),Phase 3 rheumatoid_arthritis trial: Fostamatinib 100 mg BID + MTX (MTX-IR) versus Fostamatinib Placebo + MTX (MTX-IR),,,0.6116699855070385,96.0,0.339184127725017,614.0,-0.27248585778202156
Kerschbaumer 2020 rheumatology phase II/III,Clinical phase II to phase III pairs,kerschbaumer_2020_rheumatoid_arthritis_tocilizumab_4_mg_mtx_smolen_js_2008_45_213_acr20__endpoint,Phase 2 rheumatoid_arthritis trial: Tocilizumab 4 mg + MTX versus Tocilizumab Placebo + MTX,Phase 3 rheumatoid_arthritis trial: Tocilizumab 4 mg + MTX versus Tocilizumab Placebo + MTX,,,ACR20 responder odds for active regimen versus matched placebo/control row,0.504564628849041,98.0,0.5469898389426984,1209.0,True,True,12.33673469387755,1.0840828065780854,grew,,Phase 2 rheumatoid_arthritis trial: Tocilizumab 4 mg + MTX versus Tocilizumab Placebo + MTX,Phase 3 rheumatoid_arthritis trial: Tocilizumab 4 mg + MTX versus Tocilizumab Placebo + MTX,,,0.504564628849041,98.0,0.5469898389426984,1209.0,0.042425210093657406
Kerschbaumer 2020 rheumatology phase II/III,Clinical phase II to phase III pairs,kerschbaumer_2020_rheumatoid_arthritis_tocilizumab_8_mg_mtx_smolen_js_2008_45_205_acr20__endpoint,Phase 2 rheumatoid_arthritis trial: Tocilizumab 8 mg + MTX versus Tocilizumab Placebo + MTX,Phase 3 rheumatoid_arthritis trial: Tocilizumab 8 mg + MTX versus Tocilizumab Placebo + MTX,,,ACR20 responder odds for active regimen versus matched placebo/control row,0.7815264133217127,99.0,0.7105547541953522,1200.0,True,True,12.12121212121212,0.9091884062821236,shrunk_still_sig,,Phase 2 rheumatoid_arthritis trial: Tocilizumab 8 mg + MTX versus Tocilizumab Placebo + MTX,Phase 3 rheumatoid_arthritis trial: Tocilizumab 8 mg + MTX versus Tocilizumab Placebo + MTX,,,0.7815264133217127,99.0,0.7105547541953522,1200.0,-0.0709716591263605
Kerschbaumer 2020 rheumatology phase II/III,Clinical phase II to phase III pairs,kerschbaumer_2020_rheumatoid_arthritis_sarilumab_150_mg_q2w_mtx_genovese_mc_400_acr20,Phase 2 rheumatoid_arthritis trial: Sarilumab 150 mg q2w + MTX versus Sarilumab Placebo + MTX,Phase 3 rheumatoid_arthritis trial: Sarilumab 150 mg q2w + MTX versus Sarilumab Placebo + MTX,,,ACR20 responder odds for active regimen versus matched placebo/control row,0.4671397934605247,103.0,0.5580297964515214,798.0,True,True,7.747572815533981,1.194567031675235,grew,,Phase 2 rheumatoid_arthritis trial: Sarilumab 150 mg q2w + MTX versus Sarilumab Placebo + MTX,Phase 3 rheumatoid_arthritis trial: Sarilumab 150 mg q2w + MTX versus Sarilumab Placebo + MTX,,,0.4671397934605247,103.0,0.5580297964515214,798.0,0.0908900029909967
Kerschbaumer 2020 rheumatology phase II/III,Clinical phase II to phase III pairs,kerschbaumer_2020_rheumatoid_arthritis_sarilumab_200_mg_q2w_mtx_genovese_mc_399_acr20,Phase 2 rheumatoid_arthritis trial: Sarilumab 200 mg q2w + MTX versus Sarilumab Placebo + MTX,Phase 3 rheumatoid_arthritis trial: Sarilumab 200 mg q2w + MTX versus Sarilumab Placebo + MTX,,,ACR20 responder odds for active regimen versus matched placebo/control row,0.4356267082940842,104.0,0.7560211734767736,797.0,True,True,7.663461538461538,1.7354793888495847,grew,,Phase 2 rheumatoid_arthritis trial: Sarilumab 200 mg q2w + MTX versus Sarilumab Placebo + MTX,Phase 3 rheumatoid_arthritis trial: Sarilumab 200 mg q2w + MTX versus Sarilumab Placebo + MTX,,,0.4356267082940842,104.0,0.7560211734767736,797.0,0.3203944651826894
Kerschbaumer 2020 rheumatology phase II/III,Clinical phase II to phase III pairs,kerschbaumer_2020_psoriatic_arthritis_infliximab_5_mg_kg_csdmard_antoni_c_2005b_100_acr20,Phase 2 psoriatic_arthritis trial: Infliximab 5 mg/kg + csDMARD versus Infliximab Placebo + csDMARD,Phase 3 psoriatic_arthritis trial: Infliximab 5 mg/kg + csDMARD versus Infliximab Placebo + csDMARD,,,ACR20 responder odds for active regimen versus matched placebo/control row,1.5860069822058245,104.0,1.3306402774133737,200.0,True,True,1.9230769230769231,0.8389876541165753,shrunk_still_sig,,Phase 2 psoriatic_arthritis trial: Infliximab 5 mg/kg + csDMARD versus Infliximab Placebo + csDMARD,Phase 3 psoriatic_arthritis trial: Infliximab 5 mg/kg + csDMARD versus Infliximab Placebo + csDMARD,,,1.5860069822058245,104.0,1.3306402774133737,200.0,-0.2553667047924508
Kerschbaumer 2020 rheumatology phase II/III,Clinical phase II to phase III pairs,kerschbaumer_2020_rheumatoid_arthritis_tofacitinib_5_mg_bid_fleischmann_r_242_acr20,Phase 2 rheumatoid_arthritis trial: Tofacitinib 5 mg BID versus Tofacitinib Placebo,Phase 3 rheumatoid_arthritis trial: Tofacitinib 5 mg BID versus Tofacitinib Placebo,,,ACR20 responder odds for active regimen versus matched placebo/control row,0.8955585687596592,108.0,0.756105304780668,362.0,True,True,3.351851851851852,0.8442834797816375,shrunk_still_sig,,Phase 2 rheumatoid_arthritis trial: Tofacitinib 5 mg BID versus Tofacitinib Placebo,Phase 3 rheumatoid_arthritis trial: Tofacitinib 5 mg BID versus Tofacitinib Placebo,,,0.8955585687596592,108.0,0.756105304780668,362.0,-0.13945326397899127
Kerschbaumer 2020 rheumatology phase II/III,Clinical phase II to phase III pairs,kerschbaumer_2020_psoriatic_arthritis_brodalumab_140_mg_csdmard_mease_pj_2017_141_acr20,Phase 2 psoriatic_arthritis trial: Brodalumab 140 mg + csDMARD versus Brodalumab Placebo + csDMARD,Phase 3 psoriatic_arthritis trial: Brodalumab 140 mg + csDMARD versus Brodalumab Placebo + csDMARD,,,ACR20 responder odds for active regimen versus matched placebo/control row,0.5320769844083841,112.0,0.3558154498042149,287.0,True,True,2.5625,0.6687292633035908,shrunk_still_sig,,Phase 2 psoriatic_arthritis trial: Brodalumab 140 mg + csDMARD versus Brodalumab Placebo + csDMARD,Phase 3 psoriatic_arthritis trial: Brodalumab 140 mg + csDMARD versus Brodalumab Placebo + csDMARD,,,0.5320769844083841,112.0,0.3558154498042149,287.0,-0.1762615346041692
Kerschbaumer 2020 rheumatology phase II/III,Clinical phase II to phase III pairs,kerschbaumer_2020_rheumatoid_arthritis_tofacitinib_10_mg_bid_fleischmann_r_241_acr20,Phase 2 rheumatoid_arthritis trial: Tofacitinib 10 mg BID versus Tofacitinib Placebo,Phase 3 rheumatoid_arthritis trial: Tofacitinib 10 mg BID versus Tofacitinib Placebo,,,ACR20 responder odds for active regimen versus matched placebo/control row,1.1680351706990295,120.0,0.9200456899505196,361.0,True,True,3.0083333333333333,0.7876866322440474,shrunk_still_sig,,Phase 2 rheumatoid_arthritis trial: Tofacitinib 10 mg BID versus Tofacitinib Placebo,Phase 3 rheumatoid_arthritis trial: Tofacitinib 10 mg BID versus Tofacitinib Placebo,,,1.1680351706990295,120.0,0.9200456899505196,361.0,-0.2479894807485099
Kerschbaumer 2020 rheumatology phase II/III,Clinical phase II to phase III pairs,kerschbaumer_2020_rheumatoid_arthritis_tofacitinib_5_mg_bid_csdmard_van_vollenhoven_rf_204_acr20__endpoint,Phase 2 rheumatoid_arthritis trial: Tofacitinib 5 mg BID + csDMARD versus Tofacitinib Placebo + csDMARD,Phase 3 rheumatoid_arthritis trial: Tofacitinib 5 mg BID + csDMARD versus Tofacitinib Placebo + csDMARD,,,ACR20 responder odds for active regimen versus matched placebo/control row,0.2691349625427708,122.0,0.5404939193091552,1265.0,False,True,10.368852459016392,2.0082634905647394,grew,,Phase 2 rheumatoid_arthritis trial: Tofacitinib 5 mg BID + csDMARD versus Tofacitinib Placebo + csDMARD,Phase 3 rheumatoid_arthritis trial: Tofacitinib 5 mg BID + csDMARD versus Tofacitinib Placebo + csDMARD,,,0.2691349625427708,122.0,0.5404939193091552,1265.0,0.27135895676638444
Kerschbaumer 2020 rheumatology phase II/III,Clinical phase II to phase III pairs,kerschbaumer_2020_rheumatoid_arthritis_tofacitinib_10_mg_bid_csdmard_van_vollenhoven_rf_201_acr20__endpoint,Phase 2 rheumatoid_arthritis trial: Tofacitinib 10 mg BID + csDMARD versus Tofacitinib Placebo + csDMARD,Phase 3 rheumatoid_arthritis trial: Tofacitinib 10 mg BID + csDMARD versus Tofacitinib Placebo + csDMARD,,,ACR20 responder odds for active regimen versus matched placebo/control row,0.4359509240608058,125.0,0.6799116380523079,1260.0,True,True,10.08,1.559605910956791,grew,,Phase 2 rheumatoid_arthritis trial: Tofacitinib 10 mg BID + csDMARD versus Tofacitinib Placebo + csDMARD,Phase 3 rheumatoid_arthritis trial: Tofacitinib 10 mg BID + csDMARD versus Tofacitinib Placebo + csDMARD,,,0.4359509240608058,125.0,0.6799116380523079,1260.0,0.2439607139915021
Kerschbaumer 2020 rheumatology phase II/III,Clinical phase II to phase III pairs,kerschbaumer_2020_rheumatoid_arthritis_adalimumab_40_mg_q2w_mtx_keystone_ec_2004_207_acr20,Phase 2 rheumatoid_arthritis trial: Adalimumab 40 mg q2w + MTX versus Adalimumab Placebo + MTX,Phase 3 rheumatoid_arthritis trial: Adalimumab 40 mg q2w + MTX versus Adalimumab Placebo + MTX,,,ACR20 responder odds for active regimen versus matched placebo/control row,1.3720852602011055,129.0,0.7805088353777039,407.0,True,True,3.1550387596899223,0.5688486408368714,shrunk_still_sig,,Phase 2 rheumatoid_arthritis trial: Adalimumab 40 mg q2w + MTX versus Adalimumab Placebo + MTX,Phase 3 rheumatoid_arthritis trial: Adalimumab 40 mg q2w + MTX versus Adalimumab Placebo + MTX,,,1.3720852602011055,129.0,0.7805088353777039,407.0,-0.5915764248234017
Kerschbaumer 2020 rheumatology phase II/III,Clinical phase II to phase III pairs,kerschbaumer_2020_psoriatic_arthritis_apremilast_20_mg_bid_csdmard_kavanaugh_a_168_acr20__endpoint,Phase 2 psoriatic_arthritis trial: Apremilast 20 mg BID + csDMARD versus Apremilast Placebo + csDMARD,Phase 3 psoriatic_arthritis trial: Apremilast 20 mg BID + csDMARD versus Apremilast Placebo + csDMARD,,,ACR20 responder odds for active regimen versus matched placebo/control row,0.9662252565705864,137.0,0.3926910114959482,996.0,True,True,7.2700729927007295,0.4064176638165332,shrunk_still_sig,,Phase 2 psoriatic_arthritis trial: Apremilast 20 mg BID + csDMARD versus Apremilast Placebo + csDMARD,Phase 3 psoriatic_arthritis trial: Apremilast 20 mg BID + csDMARD versus Apremilast Placebo + csDMARD,,,0.9662252565705864,137.0,0.3926910114959482,996.0,-0.5735342450746382
Kerschbaumer 2020 rheumatology phase II/III,Clinical phase II to phase III pairs,kerschbaumer_2020_rheumatoid_arthritis_adalimumab_40_mg_qw_van_de_putte_lb_103_acr20,Phase 2 rheumatoid_arthritis trial: Adalimumab 40 mg qw versus Adalimumab Placebo qw,Phase 3 rheumatoid_arthritis trial: Adalimumab 40 mg qw versus Adalimumab Placebo qw,,,ACR20 responder odds for active regimen versus matched placebo/control row,1.306139411545718,140.0,0.8712353402993244,213.0,True,True,1.5214285714285714,0.6670308947099932,shrunk_still_sig,,Phase 2 rheumatoid_arthritis trial: Adalimumab 40 mg qw versus Adalimumab Placebo qw,Phase 3 rheumatoid_arthritis trial: Adalimumab 40 mg qw versus Adalimumab Placebo qw,,,1.306139411545718,140.0,0.8712353402993244,213.0,-0.43490407124639374
Kerschbaumer 2020 rheumatology phase II/III,Clinical phase II to phase III pairs,kerschbaumer_2020_rheumatoid_arthritis_adalimumab_20_mg_qw_van_de_putte_lb_112_acr20,Phase 2 rheumatoid_arthritis trial: Adalimumab 20 mg qw versus Adalimumab Placebo qw,Phase 3 rheumatoid_arthritis trial: Adalimumab 20 mg qw versus Adalimumab Placebo qw,,,ACR20 responder odds for active regimen versus matched placebo/control row,1.0071956276214804,141.0,0.5561783076138538,222.0,True,True,1.574468085106383,0.5522048471628931,shrunk_still_sig,,Phase 2 rheumatoid_arthritis trial: Adalimumab 20 mg qw versus Adalimumab Placebo qw,Phase 3 rheumatoid_arthritis trial: Adalimumab 20 mg qw versus Adalimumab Placebo qw,,,1.0071956276214804,141.0,0.5561783076138538,222.0,-0.4510173200076266
Kerschbaumer 2020 rheumatology phase II/III,Clinical phase II to phase III pairs,kerschbaumer_2020_rheumatoid_arthritis_baricitinib_2_mg_qd_csdmard_dougados_m_2017_229_acr20,Phase 2 rheumatoid_arthritis trial: Baricitinib 2 mg QD + csDMARD versus Baricitinib Placebo QD + csDMARD,Phase 3 rheumatoid_arthritis trial: Baricitinib 2 mg QD + csDMARD versus Baricitinib Placebo QD + csDMARD,,,ACR20 responder odds for active regimen versus matched placebo/control row,0.2898414491845942,150.0,0.5998541219092497,457.0,False,True,3.046666666666667,2.069593992152636,grew,,Phase 2 rheumatoid_arthritis trial: Baricitinib 2 mg QD + csDMARD versus Baricitinib Placebo QD + csDMARD,Phase 3 rheumatoid_arthritis trial: Baricitinib 2 mg QD + csDMARD versus Baricitinib Placebo QD + csDMARD,,,0.2898414491845942,150.0,0.5998541219092497,457.0,0.3100126727246555
Kerschbaumer 2020 rheumatology phase II/III,Clinical phase II to phase III pairs,kerschbaumer_2020_rheumatoid_arthritis_baricitinib_4_mg_qd_csdmard_taylor_pc_2017_22_487_acr20__endpoint,Phase 2 rheumatoid_arthritis trial: Baricitinib 4 mg QD + csDMARD versus Baricitinib Placebo QD + csDMARD,Phase 3 rheumatoid_arthritis trial: Baricitinib 4 mg QD + csDMARD versus Baricitinib Placebo QD + csDMARD,,,ACR20 responder odds for active regimen versus matched placebo/control row,0.8105504247551093,150.0,0.6198353419447202,1430.0,True,True,9.533333333333331,0.7647091692438387,shrunk_still_sig,,Phase 2 rheumatoid_arthritis trial: Baricitinib 4 mg QD + csDMARD versus Baricitinib Placebo QD + csDMARD,Phase 3 rheumatoid_arthritis trial: Baricitinib 4 mg QD + csDMARD versus Baricitinib Placebo QD + csDMARD,,,0.8105504247551093,150.0,0.6198353419447202,1430.0,-0.19071508281038907
Kerschbaumer 2020 rheumatology phase II/III,Clinical phase II to phase III pairs,kerschbaumer_2020_rheumatoid_arthritis_rituximab_1000_mg_mtx_emery_p_2010_36_170_acr20,Phase 2 rheumatoid_arthritis trial: Rituximab 1000 mg + MTX versus Rituximab Placebo + MTX,Phase 3 rheumatoid_arthritis trial: Rituximab 1000 mg + MTX versus Rituximab Placebo + MTX,,,ACR20 responder odds for active regimen versus matched placebo/control row,1.058759245877742,162.0,0.6712169989080543,342.0,True,True,2.111111111111111,0.6339656551018792,shrunk_still_sig,,Phase 2 rheumatoid_arthritis trial: Rituximab 1000 mg + MTX versus Rituximab Placebo + MTX,Phase 3 rheumatoid_arthritis trial: Rituximab 1000 mg + MTX versus Rituximab Placebo + MTX,,,1.058759245877742,162.0,0.6712169989080543,342.0,-0.38754224696968764
Kerschbaumer 2020 rheumatology phase II/III,Clinical phase II to phase III pairs,kerschbaumer_2020_rheumatoid_arthritis_abatacept_10mg_kg_mtx_schiff_m_2008_14_156_acr20,Phase 2 rheumatoid_arthritis trial: Abatacept 10mg/kg + MTX versus Abatacept Placebo + MTX,Phase 3 rheumatoid_arthritis trial: Abatacept 10mg/kg + MTX versus Abatacept Placebo + MTX,,,ACR20 responder odds for active regimen versus matched placebo/control row,0.5577248132433741,234.0,0.5642238538674285,266.0,True,True,1.1367521367521367,1.0116527729620994,grew,,Phase 2 rheumatoid_arthritis trial: Abatacept 10mg/kg + MTX versus Abatacept Placebo + MTX,Phase 3 rheumatoid_arthritis trial: Abatacept 10mg/kg + MTX versus Abatacept Placebo + MTX,,,0.5577248132433741,234.0,0.5642238538674285,266.0,0.006499040624054375
