pair_chase_task_id	figure1_replication_pair_id	dn_pair_check_id	plot_universe_id	source_family_key	source_family_label	project	source_dataset	native_pair_id	pair_result_status	current_plot_rule_status	current_plot_rule_blockers	included_in_current_figure1	original_title	replication_title	original_doi	replication_doi	outcome_label	D_original	N_original	D_replication	N_replication	D_larger_N_minus_smaller_N	d_ratio	n_ratio	source_result_promotion_status	value_verification_state	target_acquisition_state	source_artifact_local_path	source_artifact_sha256	source_artifact_access_status	strict_original_result_check_id	strict_replication_result_check_id	pair_chase_priority	pair_chase_route	pair_chase_blocker	next_action	source_object_seed_urls_json	local_corpus_artifact_paths_json	search_query_original	search_query_replication	search_query_pair	created_at
figure1_pair_chase_a394173518b95dad	fig1_pair_cb37daae876e1e0c	dn_pair_cb37daae876e1e0c	plot1_replication_pairs	many_labs_2	Many Labs 2	Many Labs 2	Many Labs 2 public join	ml2_Risen.3	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	Tempting Fate (Risen & Gilovich, 2008)	Many Labs 2 - Risen.3			Risen.3	0.39253	120.0	0.18058	8000.0	-0.21195	0.4600412707308995	66.66666666666667	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/replication_projects/ml2/table5data_RM.csv	7c144980be0a5e607e21f58f706388cfbb51509f91eb42d404f68fd88f7a72d1	local_file_present	dn_result_290f280b6759267a	dn_result_af8fa0b72d5c22ef	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/replication_projects/ml2/table5data_RM.csv""]"	"""Tempting Fate (Risen & Gilovich, 2008)"" effect size sample size"	"""Many Labs 2 - Risen.3"" replication effect size sample size"	"""Tempting Fate (Risen & Gilovich, 2008)"" ""Many Labs 2 - Risen.3"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_3b665cf6efcbd67f	fig1_pair_cf65ca6eb228c60e	dn_pair_cf65ca6eb228c60e	plot1_replication_pairs	many_labs_2	Many Labs 2	Many Labs 2	Many Labs 2 public join	ml2_Norenzayan.1	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	Intuitive Reasoning (Norenzayan et al., 2002)	Many Labs 2 - Norenzayan.1			Norenzayan.1	0.0	1080.0	0.86162	7396.0	0.86162		6.848148148148148	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/replication_projects/ml2/table5data_RM.csv	7c144980be0a5e607e21f58f706388cfbb51509f91eb42d404f68fd88f7a72d1	local_file_present	dn_result_dc235d6e70672257	dn_result_93d6b3c8fabebc85	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/replication_projects/ml2/table5data_RM.csv""]"	"""Intuitive Reasoning (Norenzayan et al., 2002)"" effect size sample size"	"""Many Labs 2 - Norenzayan.1"" replication effect size sample size"	"""Intuitive Reasoning (Norenzayan et al., 2002)"" ""Many Labs 2 - Norenzayan.1"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_76a9eeb0834f61a1	fig1_pair_d54e285af65f7af3	dn_pair_d54e285af65f7af3	plot1_replication_pairs	many_labs_2	Many Labs 2	Many Labs 2	Many Labs 2 public join	ml2_Hauser.1	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	Trolley Dilemma 1 (Hauser et al., 2007)	Many Labs 2 - Hauser.1			Hauser.1	2.50459	2646.0	1.34852	6842.0	-1.15607	0.5384194618680104	2.5857898715041574	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/replication_projects/ml2/table5data_RM.csv	7c144980be0a5e607e21f58f706388cfbb51509f91eb42d404f68fd88f7a72d1	local_file_present	dn_result_a826008da58da15a	dn_result_5f1877e62115ffe7	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/replication_projects/ml2/table5data_RM.csv""]"	"""Trolley Dilemma 1 (Hauser et al., 2007)"" effect size sample size"	"""Many Labs 2 - Hauser.1"" replication effect size sample size"	"""Trolley Dilemma 1 (Hauser et al., 2007)"" ""Many Labs 2 - Hauser.1"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_d79f33512618351d	fig1_pair_e3eb20247f269f5c	dn_pair_e3eb20247f269f5c	plot1_replication_pairs	many_labs_2	Many Labs 2	Many Labs 2	Many Labs 2 public join	ml2_Schwarz.1a	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	Assimilation & Contrast (Schwarz et al., 1991)	Many Labs 2 - Schwarz.1a			Schwarz.1a	1.091630177124165	100.0	0.008250992133970576	7460.0	-1.0833791849901944	0.00755841337741993	74.6	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/replication_projects/ml2/table5data_RM.csv	7c144980be0a5e607e21f58f706388cfbb51509f91eb42d404f68fd88f7a72d1	local_file_present	dn_result_2257078f87c4ab82	dn_result_98a8294ca4a94241	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/replication_projects/ml2/table5data_RM.csv""]"	"""Assimilation & Contrast (Schwarz et al., 1991)"" effect size sample size"	"""Many Labs 2 - Schwarz.1a"" replication effect size sample size"	"""Assimilation & Contrast (Schwarz et al., 1991)"" ""Many Labs 2 - Schwarz.1a"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_e6fcf559f4a95161	fig1_pair_ed74e40500429e6f	dn_pair_ed74e40500429e6f	plot1_replication_pairs	many_labs_2	Many Labs 2	Many Labs 2	Many Labs 2 public join	ml2_Critcher.1	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	Incidental Anchors (Critcher & Gilovich, 2008)	Many Labs 2 - Critcher.1			Critcher.1	0.29981	200.0	0.04078	6826.0	-0.25903000000000004	0.13601947900336878	34.13	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/replication_projects/ml2/table5data_RM.csv	7c144980be0a5e607e21f58f706388cfbb51509f91eb42d404f68fd88f7a72d1	local_file_present	dn_result_11722b78bacffb13	dn_result_7ad7710b1d1e850c	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/replication_projects/ml2/table5data_RM.csv""]"	"""Incidental Anchors (Critcher & Gilovich, 2008)"" effect size sample size"	"""Many Labs 2 - Critcher.1"" replication effect size sample size"	"""Incidental Anchors (Critcher & Gilovich, 2008)"" ""Many Labs 2 - Critcher.1"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_e0deec36f6d02f88	fig1_pair_0447760a26611615	dn_pair_0447760a26611615	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_109	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10	false	paper_24_experiment_2	paper_24_experiment_2			PTEN-3'UTR luciferase reporter activity of EV vs PTEN-3'UTR	6.038505	8.0	3.154098	10.0	-2.884407	0.5223309411849456	1.25	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_d6092adde5f228c6	dn_result_39e616f8a67ce786	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_24_experiment_2"" effect size sample size"	"""paper_24_experiment_2"" replication effect size sample size"	"""paper_24_experiment_2"" ""paper_24_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_3f3a60750b69e6b8	fig1_pair_04dfafc78950018c	dn_pair_04dfafc78950018c	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_162	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	paper_47_experiment_1	paper_47_experiment_1			H3K9me3 levels in cells expressing IDH1-WT, IDH1-R132H, IDH2-WT, IDH2-R172K	2.5204	12.0	0.3142	24.0	-2.2062	0.12466275194413584	2.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_3fe180811a996565	dn_result_b23efb1e0042fc56	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_47_experiment_1"" effect size sample size"	"""paper_47_experiment_1"" replication effect size sample size"	"""paper_47_experiment_1"" ""paper_47_experiment_1"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_bbe7299ae7d099dc	fig1_pair_068475691bb6d5d4	dn_pair_068475691bb6d5d4	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_170	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	paper_47_experiment_1	paper_47_experiment_1			Correlation of 2HG levels and H3K36me3 levels in cells expressing IDH1-WT, IDH1-R132H, IDH2-WT, IDH2-R172K	0.667	12.0	0.1526915	24.0	-0.5143085000000001	0.22892278860569715	2.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_8fc31bf1923b723c	dn_result_27f35d165bf8cca0	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_47_experiment_1"" effect size sample size"	"""paper_47_experiment_1"" replication effect size sample size"	"""paper_47_experiment_1"" ""paper_47_experiment_1"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_b34402158a84c86f	fig1_pair_0e485e422f3d9573	dn_pair_0e485e422f3d9573	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_157	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	paper_44_experiment_1	paper_44_experiment_1			Tumor-free survival of PREX2-WT vs PREX2-G844D	6.764221	20.0	0.808731	21.0	-5.95549	0.11956010899111663	1.05	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_0cdccaa26d3c6d5e	dn_result_d378411aa90e64e4	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_44_experiment_1"" effect size sample size"	"""paper_44_experiment_1"" replication effect size sample size"	"""paper_44_experiment_1"" ""paper_44_experiment_1"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_8c792eaad1767c32	fig1_pair_0f14046d2377fdb8	dn_pair_0f14046d2377fdb8	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_115	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10 | blocked_replication_N_le_original_N	false	paper_24_experiment_3	paper_24_experiment_3			PTEN expression of siNC vs siVAPA in Dicer-Ex5 HCT116 cells	1.004925	8.0	0.6332674	8.0	-0.37165760000000003	0.6301638430728661	1.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_bce88cdc84e8fb2f	dn_result_e86f8621537b7cfb	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_24_experiment_3"" effect size sample size"	"""paper_24_experiment_3"" replication effect size sample size"	"""paper_24_experiment_3"" ""paper_24_experiment_3"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_b8dccbd3ec140e0f	fig1_pair_0f9368a3fc00431a	dn_pair_0f9368a3fc00431a	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_123	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10	false	paper_24_experiment_4	paper_24_experiment_4			cell proliferation of siNC vs siPTEN in Dicer-Ex5 HCT116 cells	7.677419	6.0	2.677871	8.0	-4.999548000000001	0.3487983396503434	1.3333333333333333	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_8178caa65ab0b074	dn_result_a149ba2f4a1f04a8	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_24_experiment_4"" effect size sample size"	"""paper_24_experiment_4"" replication effect size sample size"	"""paper_24_experiment_4"" ""paper_24_experiment_4"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_20eafe5b725a3e55	fig1_pair_109a490584593270	dn_pair_109a490584593270	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_164	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	paper_47_experiment_1	paper_47_experiment_1			H3K79me2 levels in cells expressing IDH1-WT, IDH1-R132H, IDH2-WT, IDH2-R172K	1.7058	12.0	0.1906	24.0	-1.5152	0.11173642865517645	2.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_14a31d6c40269613	dn_result_13df1031a2c7f60c	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_47_experiment_1"" effect size sample size"	"""paper_47_experiment_1"" replication effect size sample size"	"""paper_47_experiment_1"" ""paper_47_experiment_1"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_73b1131cdb4d4338	fig1_pair_14e50d001118c8a0	dn_pair_14e50d001118c8a0	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_116	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10 | blocked_replication_N_le_original_N	false	paper_24_experiment_3	paper_24_experiment_3			PTEN expression of siNC vs siCNOT6L in Dicer-Ex5 HCT116 cells	2.708333	8.0	3.323902	8.0	0.6155689999999998	1.2272870433584053	1.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_330515c571e0dc78	dn_result_b59172447ab4f185	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_24_experiment_3"" effect size sample size"	"""paper_24_experiment_3"" replication effect size sample size"	"""paper_24_experiment_3"" ""paper_24_experiment_3"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_a8df014e4ee0dc71	fig1_pair_151666c24f573c4e	dn_pair_151666c24f573c4e	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_55	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	paper_9_experiment_2	paper_9_experiment_2			Clonogenic frequency between TOP-GFPlow vs TOP-GFPlow + MFCM (450 culture)	1.804444	18.0	0.5470018	18.0	-1.2574421999999998	0.3031414662910015	1.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_1d48ff7b6ed11968	dn_result_e32da3dd36864bfa	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_9_experiment_2"" effect size sample size"	"""paper_9_experiment_2"" replication effect size sample size"	"""paper_9_experiment_2"" ""paper_9_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_3b6c134cf8de3172	fig1_pair_190b728903dc8c63	dn_pair_190b728903dc8c63	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_21	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10	false	paper_6_experiment_1	paper_6_experiment_1			Colony number of GNAO1-WT HMEC cells vs GNAO1-R243H HMEC cells	6.409596	4.0	4.317946	6.0	-2.0916499999999996	0.6736689800730031	1.5	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_9fd1b3b9fc007667	dn_result_2c47c0f7cb026ead	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_6_experiment_1"" effect size sample size"	"""paper_6_experiment_1"" replication effect size sample size"	"""paper_6_experiment_1"" ""paper_6_experiment_1"" replication original effect sample size"	2026-05-05T00:00:00
