artifact_id	parent_corpus_database_id	artifact_role	file_name	sample_kind	sample_status	candidate_parser_family	mirror_local_path	sample_path	estimated_rows_or_members	column_count	columns_preview	pair_signal_count	effect_signal_count	n_signal_count	identity_signal_count	priority_score	parser_priority	recommended_next_stage	routing_basis	queued_at
source_artifact_d51fa1df4f8359fd	repo_search_dataverse_4450c811f725	data_file	DFM_17_.csv	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_d51fa1df4f8359fd__DFM_17_.csv	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_d51fa1df4f8359fd.json	1598	201	Unnamed: 0; V2_50th_Quantile; V3_50th_Quantile; V4_50th_Quantile; V5_50th_Quantile; V6_50th_Quantile; V7_50th_Quantile; V8_50th_Quantile; V9_50th_Quantile; V10_50th_Quantile; V11_50th_Quantile; V12_50th_Quantile; V13_50th_Quantile; V14_50th_Quantile; V15_50th_Quantile; V16_50th_Quantile; V17_50th_Quantile; V18_50th_Quantile; V19_50th_Quantile; V20_50th_Quantile; V21_50th_Quantile; V22_50th_Quantile; V23_50th_Quantile; V24_50th_Quantile; V25_50th_Quantile; V26_50th_Quantile; V27_50th_Quantile; V28_50th_Quantile; V29_50th_Quantile; V30_50th_Quantile; V31_50th_Quantile; V32_50th_Quantile; V33_50th_Quantile; V34_50th_Quantile; V35_50th_Quantile; V36_50th_Quantile; V37_50th_Quantile; V38_50th_Quantile; V39_50th_Quantile; V40_50th_Quantile	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:08
source_artifact_afd950746493c06f	repo_search_dataverse_4450c811f725	data_file	DFM_18_.csv	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_afd950746493c06f__DFM_18_.csv	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_afd950746493c06f.json	1233	201	Unnamed: 0; V2_50th_Quantile; V3_50th_Quantile; V4_50th_Quantile; V5_50th_Quantile; V6_50th_Quantile; V7_50th_Quantile; V8_50th_Quantile; V9_50th_Quantile; V10_50th_Quantile; V11_50th_Quantile; V12_50th_Quantile; V13_50th_Quantile; V14_50th_Quantile; V15_50th_Quantile; V16_50th_Quantile; V17_50th_Quantile; V18_50th_Quantile; V19_50th_Quantile; V20_50th_Quantile; V21_50th_Quantile; V22_50th_Quantile; V23_50th_Quantile; V24_50th_Quantile; V25_50th_Quantile; V26_50th_Quantile; V27_50th_Quantile; V28_50th_Quantile; V29_50th_Quantile; V30_50th_Quantile; V31_50th_Quantile; V32_50th_Quantile; V33_50th_Quantile; V34_50th_Quantile; V35_50th_Quantile; V36_50th_Quantile; V37_50th_Quantile; V38_50th_Quantile; V39_50th_Quantile; V40_50th_Quantile	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:08
source_artifact_8b867ce2d927eb3f	repo_search_dataverse_4450c811f725	data_file	DFM_19_.csv	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_8b867ce2d927eb3f__DFM_19_.csv	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_8b867ce2d927eb3f.json	1503	201	Unnamed: 0; V2_50th_Quantile; V3_50th_Quantile; V4_50th_Quantile; V5_50th_Quantile; V6_50th_Quantile; V7_50th_Quantile; V8_50th_Quantile; V9_50th_Quantile; V10_50th_Quantile; V11_50th_Quantile; V12_50th_Quantile; V13_50th_Quantile; V14_50th_Quantile; V15_50th_Quantile; V16_50th_Quantile; V17_50th_Quantile; V18_50th_Quantile; V19_50th_Quantile; V20_50th_Quantile; V21_50th_Quantile; V22_50th_Quantile; V23_50th_Quantile; V24_50th_Quantile; V25_50th_Quantile; V26_50th_Quantile; V27_50th_Quantile; V28_50th_Quantile; V29_50th_Quantile; V30_50th_Quantile; V31_50th_Quantile; V32_50th_Quantile; V33_50th_Quantile; V34_50th_Quantile; V35_50th_Quantile; V36_50th_Quantile; V37_50th_Quantile; V38_50th_Quantile; V39_50th_Quantile; V40_50th_Quantile	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:08
source_artifact_ec4b9f18135ecf53	repo_search_dataverse_4450c811f725	data_file	DFM_20_.csv	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_ec4b9f18135ecf53__DFM_20_.csv	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_ec4b9f18135ecf53.json	1245	201	Unnamed: 0; V2_50th_Quantile; V3_50th_Quantile; V4_50th_Quantile; V5_50th_Quantile; V6_50th_Quantile; V7_50th_Quantile; V8_50th_Quantile; V9_50th_Quantile; V10_50th_Quantile; V11_50th_Quantile; V12_50th_Quantile; V13_50th_Quantile; V14_50th_Quantile; V15_50th_Quantile; V16_50th_Quantile; V17_50th_Quantile; V18_50th_Quantile; V19_50th_Quantile; V20_50th_Quantile; V21_50th_Quantile; V22_50th_Quantile; V23_50th_Quantile; V24_50th_Quantile; V25_50th_Quantile; V26_50th_Quantile; V27_50th_Quantile; V28_50th_Quantile; V29_50th_Quantile; V30_50th_Quantile; V31_50th_Quantile; V32_50th_Quantile; V33_50th_Quantile; V34_50th_Quantile; V35_50th_Quantile; V36_50th_Quantile; V37_50th_Quantile; V38_50th_Quantile; V39_50th_Quantile; V40_50th_Quantile	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:09
source_artifact_74ba6908f06d4282	repo_search_dataverse_4450c811f725	data_file	DFM_21_.csv	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_74ba6908f06d4282__DFM_21_.csv	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_74ba6908f06d4282.json	699	201	Unnamed: 0; V2_50th_Quantile; V3_50th_Quantile; V4_50th_Quantile; V5_50th_Quantile; V6_50th_Quantile; V7_50th_Quantile; V8_50th_Quantile; V9_50th_Quantile; V10_50th_Quantile; V11_50th_Quantile; V12_50th_Quantile; V13_50th_Quantile; V14_50th_Quantile; V15_50th_Quantile; V16_50th_Quantile; V17_50th_Quantile; V18_50th_Quantile; V19_50th_Quantile; V20_50th_Quantile; V21_50th_Quantile; V22_50th_Quantile; V23_50th_Quantile; V24_50th_Quantile; V25_50th_Quantile; V26_50th_Quantile; V27_50th_Quantile; V28_50th_Quantile; V29_50th_Quantile; V30_50th_Quantile; V31_50th_Quantile; V32_50th_Quantile; V33_50th_Quantile; V34_50th_Quantile; V35_50th_Quantile; V36_50th_Quantile; V37_50th_Quantile; V38_50th_Quantile; V39_50th_Quantile; V40_50th_Quantile	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:09
source_artifact_b46951378dcbfb4b	repo_search_dataverse_4450c811f725	data_file	DFM_22_.csv	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_b46951378dcbfb4b__DFM_22_.csv	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_b46951378dcbfb4b.json	942	201	Unnamed: 0; V2_50th_Quantile; V3_50th_Quantile; V4_50th_Quantile; V5_50th_Quantile; V6_50th_Quantile; V7_50th_Quantile; V8_50th_Quantile; V9_50th_Quantile; V10_50th_Quantile; V11_50th_Quantile; V12_50th_Quantile; V13_50th_Quantile; V14_50th_Quantile; V15_50th_Quantile; V16_50th_Quantile; V17_50th_Quantile; V18_50th_Quantile; V19_50th_Quantile; V20_50th_Quantile; V21_50th_Quantile; V22_50th_Quantile; V23_50th_Quantile; V24_50th_Quantile; V25_50th_Quantile; V26_50th_Quantile; V27_50th_Quantile; V28_50th_Quantile; V29_50th_Quantile; V30_50th_Quantile; V31_50th_Quantile; V32_50th_Quantile; V33_50th_Quantile; V34_50th_Quantile; V35_50th_Quantile; V36_50th_Quantile; V37_50th_Quantile; V38_50th_Quantile; V39_50th_Quantile; V40_50th_Quantile	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:09
source_artifact_a5ffd2d7c4f58b97	repo_search_dataverse_4450c811f725	data_file	DFM_23_.csv	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_a5ffd2d7c4f58b97__DFM_23_.csv	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_a5ffd2d7c4f58b97.json	1325	201	Unnamed: 0; V2_50th_Quantile; V3_50th_Quantile; V4_50th_Quantile; V5_50th_Quantile; V6_50th_Quantile; V7_50th_Quantile; V8_50th_Quantile; V9_50th_Quantile; V10_50th_Quantile; V11_50th_Quantile; V12_50th_Quantile; V13_50th_Quantile; V14_50th_Quantile; V15_50th_Quantile; V16_50th_Quantile; V17_50th_Quantile; V18_50th_Quantile; V19_50th_Quantile; V20_50th_Quantile; V21_50th_Quantile; V22_50th_Quantile; V23_50th_Quantile; V24_50th_Quantile; V25_50th_Quantile; V26_50th_Quantile; V27_50th_Quantile; V28_50th_Quantile; V29_50th_Quantile; V30_50th_Quantile; V31_50th_Quantile; V32_50th_Quantile; V33_50th_Quantile; V34_50th_Quantile; V35_50th_Quantile; V36_50th_Quantile; V37_50th_Quantile; V38_50th_Quantile; V39_50th_Quantile; V40_50th_Quantile	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:09
source_artifact_2c651fa492a32e0f	repo_search_dataverse_4450c811f725	data_file	DFM_24_.csv	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_2c651fa492a32e0f__DFM_24_.csv	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_2c651fa492a32e0f.json	1290	201	Unnamed: 0; V2_50th_Quantile; V3_50th_Quantile; V4_50th_Quantile; V5_50th_Quantile; V6_50th_Quantile; V7_50th_Quantile; V8_50th_Quantile; V9_50th_Quantile; V10_50th_Quantile; V11_50th_Quantile; V12_50th_Quantile; V13_50th_Quantile; V14_50th_Quantile; V15_50th_Quantile; V16_50th_Quantile; V17_50th_Quantile; V18_50th_Quantile; V19_50th_Quantile; V20_50th_Quantile; V21_50th_Quantile; V22_50th_Quantile; V23_50th_Quantile; V24_50th_Quantile; V25_50th_Quantile; V26_50th_Quantile; V27_50th_Quantile; V28_50th_Quantile; V29_50th_Quantile; V30_50th_Quantile; V31_50th_Quantile; V32_50th_Quantile; V33_50th_Quantile; V34_50th_Quantile; V35_50th_Quantile; V36_50th_Quantile; V37_50th_Quantile; V38_50th_Quantile; V39_50th_Quantile; V40_50th_Quantile	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:09
source_artifact_0898cccbe5d5f6cc	repo_search_dataverse_4450c811f725	data_file	DFM_25_.csv	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_0898cccbe5d5f6cc__DFM_25_.csv	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_0898cccbe5d5f6cc.json	1135	201	Unnamed: 0; V2_50th_Quantile; V3_50th_Quantile; V4_50th_Quantile; V5_50th_Quantile; V6_50th_Quantile; V7_50th_Quantile; V8_50th_Quantile; V9_50th_Quantile; V10_50th_Quantile; V11_50th_Quantile; V12_50th_Quantile; V13_50th_Quantile; V14_50th_Quantile; V15_50th_Quantile; V16_50th_Quantile; V17_50th_Quantile; V18_50th_Quantile; V19_50th_Quantile; V20_50th_Quantile; V21_50th_Quantile; V22_50th_Quantile; V23_50th_Quantile; V24_50th_Quantile; V25_50th_Quantile; V26_50th_Quantile; V27_50th_Quantile; V28_50th_Quantile; V29_50th_Quantile; V30_50th_Quantile; V31_50th_Quantile; V32_50th_Quantile; V33_50th_Quantile; V34_50th_Quantile; V35_50th_Quantile; V36_50th_Quantile; V37_50th_Quantile; V38_50th_Quantile; V39_50th_Quantile; V40_50th_Quantile	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:09
source_artifact_8bf728fd04f190d3	repo_search_dataverse_4450c811f725	data_file	DFM_26_.csv	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_8bf728fd04f190d3__DFM_26_.csv	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_8bf728fd04f190d3.json	2300	201	Unnamed: 0; V2_50th_Quantile; V3_50th_Quantile; V4_50th_Quantile; V5_50th_Quantile; V6_50th_Quantile; V7_50th_Quantile; V8_50th_Quantile; V9_50th_Quantile; V10_50th_Quantile; V11_50th_Quantile; V12_50th_Quantile; V13_50th_Quantile; V14_50th_Quantile; V15_50th_Quantile; V16_50th_Quantile; V17_50th_Quantile; V18_50th_Quantile; V19_50th_Quantile; V20_50th_Quantile; V21_50th_Quantile; V22_50th_Quantile; V23_50th_Quantile; V24_50th_Quantile; V25_50th_Quantile; V26_50th_Quantile; V27_50th_Quantile; V28_50th_Quantile; V29_50th_Quantile; V30_50th_Quantile; V31_50th_Quantile; V32_50th_Quantile; V33_50th_Quantile; V34_50th_Quantile; V35_50th_Quantile; V36_50th_Quantile; V37_50th_Quantile; V38_50th_Quantile; V39_50th_Quantile; V40_50th_Quantile	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:09
source_artifact_f67d2f4d63be4b25	repo_search_dataverse_4450c811f725	data_file	DFM_27_.csv	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_f67d2f4d63be4b25__DFM_27_.csv	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_f67d2f4d63be4b25.json	889	201	Unnamed: 0; V2_50th_Quantile; V3_50th_Quantile; V4_50th_Quantile; V5_50th_Quantile; V6_50th_Quantile; V7_50th_Quantile; V8_50th_Quantile; V9_50th_Quantile; V10_50th_Quantile; V11_50th_Quantile; V12_50th_Quantile; V13_50th_Quantile; V14_50th_Quantile; V15_50th_Quantile; V16_50th_Quantile; V17_50th_Quantile; V18_50th_Quantile; V19_50th_Quantile; V20_50th_Quantile; V21_50th_Quantile; V22_50th_Quantile; V23_50th_Quantile; V24_50th_Quantile; V25_50th_Quantile; V26_50th_Quantile; V27_50th_Quantile; V28_50th_Quantile; V29_50th_Quantile; V30_50th_Quantile; V31_50th_Quantile; V32_50th_Quantile; V33_50th_Quantile; V34_50th_Quantile; V35_50th_Quantile; V36_50th_Quantile; V37_50th_Quantile; V38_50th_Quantile; V39_50th_Quantile; V40_50th_Quantile	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:09
source_artifact_97d66e8136c05a32	repo_search_dataverse_4450c811f725	data_file	DFM_28_.csv	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_97d66e8136c05a32__DFM_28_.csv	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_97d66e8136c05a32.json	1526	201	Unnamed: 0; V2_50th_Quantile; V3_50th_Quantile; V4_50th_Quantile; V5_50th_Quantile; V6_50th_Quantile; V7_50th_Quantile; V8_50th_Quantile; V9_50th_Quantile; V10_50th_Quantile; V11_50th_Quantile; V12_50th_Quantile; V13_50th_Quantile; V14_50th_Quantile; V15_50th_Quantile; V16_50th_Quantile; V17_50th_Quantile; V18_50th_Quantile; V19_50th_Quantile; V20_50th_Quantile; V21_50th_Quantile; V22_50th_Quantile; V23_50th_Quantile; V24_50th_Quantile; V25_50th_Quantile; V26_50th_Quantile; V27_50th_Quantile; V28_50th_Quantile; V29_50th_Quantile; V30_50th_Quantile; V31_50th_Quantile; V32_50th_Quantile; V33_50th_Quantile; V34_50th_Quantile; V35_50th_Quantile; V36_50th_Quantile; V37_50th_Quantile; V38_50th_Quantile; V39_50th_Quantile; V40_50th_Quantile	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:09
source_artifact_db2fca7ab44339d5	repo_search_dataverse_4450c811f725	data_file	DFM_29_.csv	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_db2fca7ab44339d5__DFM_29_.csv	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_db2fca7ab44339d5.json	1386	201	Unnamed: 0; V2_50th_Quantile; V3_50th_Quantile; V4_50th_Quantile; V5_50th_Quantile; V6_50th_Quantile; V7_50th_Quantile; V8_50th_Quantile; V9_50th_Quantile; V10_50th_Quantile; V11_50th_Quantile; V12_50th_Quantile; V13_50th_Quantile; V14_50th_Quantile; V15_50th_Quantile; V16_50th_Quantile; V17_50th_Quantile; V18_50th_Quantile; V19_50th_Quantile; V20_50th_Quantile; V21_50th_Quantile; V22_50th_Quantile; V23_50th_Quantile; V24_50th_Quantile; V25_50th_Quantile; V26_50th_Quantile; V27_50th_Quantile; V28_50th_Quantile; V29_50th_Quantile; V30_50th_Quantile; V31_50th_Quantile; V32_50th_Quantile; V33_50th_Quantile; V34_50th_Quantile; V35_50th_Quantile; V36_50th_Quantile; V37_50th_Quantile; V38_50th_Quantile; V39_50th_Quantile; V40_50th_Quantile	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:09
source_artifact_b78267e29e7b6106	repo_search_dataverse_4450c811f725	data_file	DFM_30_.csv	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_b78267e29e7b6106__DFM_30_.csv	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_b78267e29e7b6106.json	867	201	Unnamed: 0; V2_50th_Quantile; V3_50th_Quantile; V4_50th_Quantile; V5_50th_Quantile; V6_50th_Quantile; V7_50th_Quantile; V8_50th_Quantile; V9_50th_Quantile; V10_50th_Quantile; V11_50th_Quantile; V12_50th_Quantile; V13_50th_Quantile; V14_50th_Quantile; V15_50th_Quantile; V16_50th_Quantile; V17_50th_Quantile; V18_50th_Quantile; V19_50th_Quantile; V20_50th_Quantile; V21_50th_Quantile; V22_50th_Quantile; V23_50th_Quantile; V24_50th_Quantile; V25_50th_Quantile; V26_50th_Quantile; V27_50th_Quantile; V28_50th_Quantile; V29_50th_Quantile; V30_50th_Quantile; V31_50th_Quantile; V32_50th_Quantile; V33_50th_Quantile; V34_50th_Quantile; V35_50th_Quantile; V36_50th_Quantile; V37_50th_Quantile; V38_50th_Quantile; V39_50th_Quantile; V40_50th_Quantile	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:09
source_artifact_2dc41c895ddb6c48	repo_search_dataverse_4450c811f725	data_file	DFM_31_.csv	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_2dc41c895ddb6c48__DFM_31_.csv	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_2dc41c895ddb6c48.json	1882	201	Unnamed: 0; V2_50th_Quantile; V3_50th_Quantile; V4_50th_Quantile; V5_50th_Quantile; V6_50th_Quantile; V7_50th_Quantile; V8_50th_Quantile; V9_50th_Quantile; V10_50th_Quantile; V11_50th_Quantile; V12_50th_Quantile; V13_50th_Quantile; V14_50th_Quantile; V15_50th_Quantile; V16_50th_Quantile; V17_50th_Quantile; V18_50th_Quantile; V19_50th_Quantile; V20_50th_Quantile; V21_50th_Quantile; V22_50th_Quantile; V23_50th_Quantile; V24_50th_Quantile; V25_50th_Quantile; V26_50th_Quantile; V27_50th_Quantile; V28_50th_Quantile; V29_50th_Quantile; V30_50th_Quantile; V31_50th_Quantile; V32_50th_Quantile; V33_50th_Quantile; V34_50th_Quantile; V35_50th_Quantile; V36_50th_Quantile; V37_50th_Quantile; V38_50th_Quantile; V39_50th_Quantile; V40_50th_Quantile	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:09
source_artifact_835a3e9c1f4c8082	repo_search_dataverse_4450c811f725	data_file	DFM_32_.csv	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_835a3e9c1f4c8082__DFM_32_.csv	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_835a3e9c1f4c8082.json	1247	201	Unnamed: 0; V2_50th_Quantile; V3_50th_Quantile; V4_50th_Quantile; V5_50th_Quantile; V6_50th_Quantile; V7_50th_Quantile; V8_50th_Quantile; V9_50th_Quantile; V10_50th_Quantile; V11_50th_Quantile; V12_50th_Quantile; V13_50th_Quantile; V14_50th_Quantile; V15_50th_Quantile; V16_50th_Quantile; V17_50th_Quantile; V18_50th_Quantile; V19_50th_Quantile; V20_50th_Quantile; V21_50th_Quantile; V22_50th_Quantile; V23_50th_Quantile; V24_50th_Quantile; V25_50th_Quantile; V26_50th_Quantile; V27_50th_Quantile; V28_50th_Quantile; V29_50th_Quantile; V30_50th_Quantile; V31_50th_Quantile; V32_50th_Quantile; V33_50th_Quantile; V34_50th_Quantile; V35_50th_Quantile; V36_50th_Quantile; V37_50th_Quantile; V38_50th_Quantile; V39_50th_Quantile; V40_50th_Quantile	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:09
