source_result_id	represented_source_id	previous_evidence_level	previous_evidence_level_name	source_citation_key	represented_title	doi	route	attempt_kind	candidate_url	http_status	final_url	content_type	byte_count	pdf_valid	local_path	sha256	failure_reason	route_note
sr_187e0ccced6f	work_doi_10_1037_0096_3445_136_2_241	4	target_source_independently_grounded	tosh2024	Attention control, memory updating, and emotion regulation temporarily reduce the capacity for executive control.	10.1037/0096-3445.136.2.241	doi_accept_pdf	pdf_candidate	https://doi.org/10.1037/0096-3445.136.2.241	403	https://doi.apa.org/doi/10.1037/0096-3445.136.2.241	text/html	965	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_1c71871780ff	work_plot2_metabus_open_bosco_pp_63_2_439_4994	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_pp_63_2_439_4994	10.1111/peps.2010.63.issue-2	crossref_tdm_pdf_metadata	metadata	doi:10.1111/peps.2010.63.issue-2					false			ok	1 pdf candidates
sr_1c71871780ff	work_plot2_metabus_open_bosco_pp_63_2_439_4994	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_pp_63_2_439_4994	10.1111/peps.2010.63.issue-2	crossref_tdm_pdf	pdf_candidate	http://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fpeps.2010.63.issue-2	400	http://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fpeps.2010.63.issue-2	text/plain	0	false			http_not_ok	
sr_1c71871780ff	work_plot2_metabus_open_bosco_pp_63_2_439_4994	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_pp_63_2_439_4994	10.1111/peps.2010.63.issue-2	unpaywall_pdf_metadata	metadata	doi:10.1111/peps.2010.63.issue-2					false			ok	0 pdf candidates
sr_1c71871780ff	work_plot2_metabus_open_bosco_pp_63_2_439_4994	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_pp_63_2_439_4994	10.1111/peps.2010.63.issue-2	openalex_pdf_metadata	metadata	doi:10.1111/peps.2010.63.issue-2					false			ok	0 pdf candidates
sr_1c71871780ff	work_plot2_metabus_open_bosco_pp_63_2_439_4994	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_pp_63_2_439_4994	10.1111/peps.2010.63.issue-2	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1111/peps.2010.63.issue-2					false			http_404:	0 pdf candidates
sr_1c71871780ff	work_plot2_metabus_open_bosco_pp_63_2_439_4994	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_pp_63_2_439_4994	10.1111/peps.2010.63.issue-2	europepmc_pdf_metadata	metadata	doi:10.1111/peps.2010.63.issue-2					false			ok	0 pdf candidates
sr_1c71871780ff	work_plot2_metabus_open_bosco_pp_63_2_439_4994	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_pp_63_2_439_4994	10.1111/peps.2010.63.issue-2	doi_accept_pdf	pdf_candidate	https://doi.org/10.1111/peps.2010.63.issue-2	403	https://onlinelibrary.wiley.com/toc/17446570/63/2	text/html; charset=UTF-8	5678	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_1ed207224a85	work_title_jap_87_1_185	4	target_source_independently_grounded	bosco2020metabus	JAP-87-1-185	10.1037/0021-9010.87.1.185	crossref_tdm_pdf_metadata	metadata	doi:10.1037/0021-9010.87.1.185					false			ok	1 pdf candidates
sr_1ed207224a85	work_title_jap_87_1_185	4	target_source_independently_grounded	bosco2020metabus	JAP-87-1-185	10.1037/0021-9010.87.1.185	crossref_tdm_pdf	pdf_candidate	http://psycnet.apa.org/journals/apl/87/1/185.pdf	403	http://psycnet.apa.org/journals/apl/87/1/185.pdf	text/html	963	false			http_403_blocked	
sr_1ed207224a85	work_title_jap_87_1_185	4	target_source_independently_grounded	bosco2020metabus	JAP-87-1-185	10.1037/0021-9010.87.1.185	unpaywall_pdf_metadata	metadata	doi:10.1037/0021-9010.87.1.185					false			ok	0 pdf candidates
sr_1ed207224a85	work_title_jap_87_1_185	4	target_source_independently_grounded	bosco2020metabus	JAP-87-1-185	10.1037/0021-9010.87.1.185	openalex_pdf_metadata	metadata	doi:10.1037/0021-9010.87.1.185					false			ok	0 pdf candidates
sr_1ed207224a85	work_title_jap_87_1_185	4	target_source_independently_grounded	bosco2020metabus	JAP-87-1-185	10.1037/0021-9010.87.1.185	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1037/0021-9010.87.1.185					false			ok	0 pdf candidates
sr_1ed207224a85	work_title_jap_87_1_185	4	target_source_independently_grounded	bosco2020metabus	JAP-87-1-185	10.1037/0021-9010.87.1.185	europepmc_pdf_metadata	metadata	doi:10.1037/0021-9010.87.1.185					false			ok	0 pdf candidates
sr_1ed207224a85	work_title_jap_87_1_185	4	target_source_independently_grounded	bosco2020metabus	JAP-87-1-185	10.1037/0021-9010.87.1.185	doi_accept_pdf	pdf_candidate	https://doi.org/10.1037/0021-9010.87.1.185	403	https://doi.apa.org/doi/10.1037/0021-9010.87.1.185	text/html	965	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_1ffcb30d1c76	work_title_participants_cheated_more_frequently_after_reading_the_anti_free_w	4	target_source_independently_grounded	collaboration2015	"""Participants cheated more frequently after reading the anti-free-will essay than after reading the control essay"""	10.1111/j.1467-9280.2008.02045.x	crossref_tdm_pdf_metadata	metadata	doi:10.1111/j.1467-9280.2008.02045.x					false			ok	2 pdf candidates
sr_1ffcb30d1c76	work_title_participants_cheated_more_frequently_after_reading_the_anti_free_w	4	target_source_independently_grounded	collaboration2015	"""Participants cheated more frequently after reading the anti-free-will essay than after reading the control essay"""	10.1111/j.1467-9280.2008.02045.x	crossref_tdm_pdf	pdf_candidate	https://journals.sagepub.com/doi/pdf/10.1111/j.1467-9280.2008.02045.x	403	https://journals.sagepub.com/doi/pdf/10.1111/j.1467-9280.2008.02045.x	text/html; charset=UTF-8	5765	false			http_403_blocked	
sr_1ffcb30d1c76	work_title_participants_cheated_more_frequently_after_reading_the_anti_free_w	4	target_source_independently_grounded	collaboration2015	"""Participants cheated more frequently after reading the anti-free-will essay than after reading the control essay"""	10.1111/j.1467-9280.2008.02045.x	crossref_tdm_pdf	pdf_candidate	https://journals.sagepub.com/doi/full-xml/10.1111/j.1467-9280.2008.02045.x	403	https://journals.sagepub.com/doi/full-xml/10.1111/j.1467-9280.2008.02045.x	text/html; charset=UTF-8	5780	false			http_403_blocked	
sr_1ffcb30d1c76	work_title_participants_cheated_more_frequently_after_reading_the_anti_free_w	4	target_source_independently_grounded	collaboration2015	"""Participants cheated more frequently after reading the anti-free-will essay than after reading the control essay"""	10.1111/j.1467-9280.2008.02045.x	unpaywall_pdf_metadata	metadata	doi:10.1111/j.1467-9280.2008.02045.x					false			ok	0 pdf candidates
sr_1ffcb30d1c76	work_title_participants_cheated_more_frequently_after_reading_the_anti_free_w	4	target_source_independently_grounded	collaboration2015	"""Participants cheated more frequently after reading the anti-free-will essay than after reading the control essay"""	10.1111/j.1467-9280.2008.02045.x	openalex_pdf_metadata	metadata	doi:10.1111/j.1467-9280.2008.02045.x					false			ok	0 pdf candidates
sr_1ffcb30d1c76	work_title_participants_cheated_more_frequently_after_reading_the_anti_free_w	4	target_source_independently_grounded	collaboration2015	"""Participants cheated more frequently after reading the anti-free-will essay than after reading the control essay"""	10.1111/j.1467-9280.2008.02045.x	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1111/j.1467-9280.2008.02045.x					false			ok	0 pdf candidates
sr_1ffcb30d1c76	work_title_participants_cheated_more_frequently_after_reading_the_anti_free_w	4	target_source_independently_grounded	collaboration2015	"""Participants cheated more frequently after reading the anti-free-will essay than after reading the control essay"""	10.1111/j.1467-9280.2008.02045.x	europepmc_pdf_metadata	metadata	doi:10.1111/j.1467-9280.2008.02045.x					false			ok	0 pdf candidates
sr_1ffcb30d1c76	work_title_participants_cheated_more_frequently_after_reading_the_anti_free_w	4	target_source_independently_grounded	collaboration2015	"""Participants cheated more frequently after reading the anti-free-will essay than after reading the control essay"""	10.1111/j.1467-9280.2008.02045.x	doi_accept_pdf	pdf_candidate	https://doi.org/10.1111/j.1467-9280.2008.02045.x	403	https://journals.sagepub.com/doi/10.1111/j.1467-9280.2008.02045.x	text/html; charset=UTF-8	5753	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_21fe810427f5	work_plot2_metabus_open_bosco_jap_77_4_453_3437	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_77_4_453_3437	10.1037//0021-9010.77.4.453	crossref_tdm_pdf_metadata	metadata	doi:10.1037//0021-9010.77.4.453					false			ok	0 pdf candidates
sr_21fe810427f5	work_plot2_metabus_open_bosco_jap_77_4_453_3437	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_77_4_453_3437	10.1037//0021-9010.77.4.453	unpaywall_pdf_metadata	metadata	doi:10.1037//0021-9010.77.4.453					false			ok	0 pdf candidates
sr_21fe810427f5	work_plot2_metabus_open_bosco_jap_77_4_453_3437	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_77_4_453_3437	10.1037//0021-9010.77.4.453	openalex_pdf_metadata	metadata	doi:10.1037//0021-9010.77.4.453					false			ok	0 pdf candidates
sr_21fe810427f5	work_plot2_metabus_open_bosco_jap_77_4_453_3437	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_77_4_453_3437	10.1037//0021-9010.77.4.453	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1037//0021-9010.77.4.453					false			http_404:	0 pdf candidates
sr_21fe810427f5	work_plot2_metabus_open_bosco_jap_77_4_453_3437	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_77_4_453_3437	10.1037//0021-9010.77.4.453	europepmc_pdf_metadata	metadata	doi:10.1037//0021-9010.77.4.453					false			ok	0 pdf candidates
sr_21fe810427f5	work_plot2_metabus_open_bosco_jap_77_4_453_3437	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_77_4_453_3437	10.1037//0021-9010.77.4.453	doi_accept_pdf	pdf_candidate	https://doi.org/10.1037//0021-9010.77.4.453	403	https://doi.apa.org/doi/10.1037/0021-9010.77.4.453	text/html	965	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_21fe810427f5	work_plot2_metabus_open_bosco_jap_77_4_453_3437	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_77_4_453_3437	10.1037/0021-9010.77.4.453	crossref_tdm_pdf_metadata	metadata	doi:10.1037/0021-9010.77.4.453					false			ok	1 pdf candidates
sr_21fe810427f5	work_plot2_metabus_open_bosco_jap_77_4_453_3437	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_77_4_453_3437	10.1037/0021-9010.77.4.453	crossref_tdm_pdf	pdf_candidate	http://psycnet.apa.org/journals/apl/77/4/453.pdf	403	http://psycnet.apa.org/journals/apl/77/4/453.pdf	text/html	960	false			http_403_blocked	
sr_21fe810427f5	work_plot2_metabus_open_bosco_jap_77_4_453_3437	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_77_4_453_3437	10.1037/0021-9010.77.4.453	unpaywall_pdf_metadata	metadata	doi:10.1037/0021-9010.77.4.453					false			ok	0 pdf candidates
sr_21fe810427f5	work_plot2_metabus_open_bosco_jap_77_4_453_3437	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_77_4_453_3437	10.1037/0021-9010.77.4.453	openalex_pdf_metadata	metadata	doi:10.1037/0021-9010.77.4.453					false			ok	0 pdf candidates
sr_21fe810427f5	work_plot2_metabus_open_bosco_jap_77_4_453_3437	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_77_4_453_3437	10.1037/0021-9010.77.4.453	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1037/0021-9010.77.4.453					false			ok	0 pdf candidates
sr_21fe810427f5	work_plot2_metabus_open_bosco_jap_77_4_453_3437	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_77_4_453_3437	10.1037/0021-9010.77.4.453	europepmc_pdf_metadata	metadata	doi:10.1037/0021-9010.77.4.453					false			ok	0 pdf candidates
sr_21fe810427f5	work_plot2_metabus_open_bosco_jap_77_4_453_3437	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_77_4_453_3437	10.1037/0021-9010.77.4.453	doi_accept_pdf	pdf_candidate	https://doi.org/10.1037/0021-9010.77.4.453	403	https://doi.apa.org/doi/10.1037/0021-9010.77.4.453	text/html	963	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_266b83deab6b	work_doi_10_1093_joc_jqaf007	4	target_source_independently_grounded	masur2025privacy	Privacy calculus/privacy paradox/context collapse replication (Vitak model)	10.1080/08838151.2012.732140	crossref_tdm_pdf_metadata	metadata	doi:10.1080/08838151.2012.732140					false			ok	0 pdf candidates
sr_266b83deab6b	work_doi_10_1093_joc_jqaf007	4	target_source_independently_grounded	masur2025privacy	Privacy calculus/privacy paradox/context collapse replication (Vitak model)	10.1080/08838151.2012.732140	unpaywall_pdf_metadata	metadata	doi:10.1080/08838151.2012.732140					false			ok	0 pdf candidates
sr_266b83deab6b	work_doi_10_1093_joc_jqaf007	4	target_source_independently_grounded	masur2025privacy	Privacy calculus/privacy paradox/context collapse replication (Vitak model)	10.1080/08838151.2012.732140	openalex_pdf_metadata	metadata	doi:10.1080/08838151.2012.732140					false			ok	0 pdf candidates
sr_266b83deab6b	work_doi_10_1093_joc_jqaf007	4	target_source_independently_grounded	masur2025privacy	Privacy calculus/privacy paradox/context collapse replication (Vitak model)	10.1080/08838151.2012.732140	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1080/08838151.2012.732140					false			ok	0 pdf candidates
sr_266b83deab6b	work_doi_10_1093_joc_jqaf007	4	target_source_independently_grounded	masur2025privacy	Privacy calculus/privacy paradox/context collapse replication (Vitak model)	10.1080/08838151.2012.732140	europepmc_pdf_metadata	metadata	doi:10.1080/08838151.2012.732140					false			ok	0 pdf candidates
sr_266b83deab6b	work_doi_10_1093_joc_jqaf007	4	target_source_independently_grounded	masur2025privacy	Privacy calculus/privacy paradox/context collapse replication (Vitak model)	10.1080/08838151.2012.732140	doi_accept_pdf	pdf_candidate	https://doi.org/10.1080/08838151.2012.732140	403	https://www.tandfonline.com/doi/abs/10.1080/08838151.2012.732140	text/html; charset=UTF-8	5752	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_266b83deab6b	work_doi_10_1093_joc_jqaf007	4	target_source_independently_grounded	masur2025privacy	Privacy calculus/privacy paradox/context collapse replication (Vitak model)	10.1093/joc/jqaf007	crossref_tdm_pdf_metadata	metadata	doi:10.1093/joc/jqaf007					false			ok	1 pdf candidates
sr_266b83deab6b	work_doi_10_1093_joc_jqaf007	4	target_source_independently_grounded	masur2025privacy	Privacy calculus/privacy paradox/context collapse replication (Vitak model)	10.1093/joc/jqaf007	crossref_tdm_pdf	pdf_candidate	https://academic.oup.com/joc/article-pdf/76/2/174/63617484/jqaf007.pdf	403	https://academic.oup.com/joc/article-pdf/76/2/174/63617484/jqaf007.pdf	text/html; charset=UTF-8	5755	false			http_403_blocked	
sr_266b83deab6b	work_doi_10_1093_joc_jqaf007	4	target_source_independently_grounded	masur2025privacy	Privacy calculus/privacy paradox/context collapse replication (Vitak model)	10.1093/joc/jqaf007	unpaywall_pdf_metadata	metadata	doi:10.1093/joc/jqaf007					false			ok	1 pdf candidates
sr_266b83deab6b	work_doi_10_1093_joc_jqaf007	4	target_source_independently_grounded	masur2025privacy	Privacy calculus/privacy paradox/context collapse replication (Vitak model)	10.1093/joc/jqaf007	unpaywall_pdf	pdf_candidate	https://academic.oup.com/joc/advance-article-pdf/doi/10.1093/joc/jqaf007/63617484/jqaf007.pdf	403	https://academic.oup.com/joc/advance-article-pdf/doi/10.1093/joc/jqaf007/63617484/jqaf007.pdf	text/html; charset=UTF-8	5845	false			http_403_blocked	
sr_266b83deab6b	work_doi_10_1093_joc_jqaf007	4	target_source_independently_grounded	masur2025privacy	Privacy calculus/privacy paradox/context collapse replication (Vitak model)	10.1093/joc/jqaf007	openalex_pdf_metadata	metadata	doi:10.1093/joc/jqaf007					false			ok	1 pdf candidates
sr_266b83deab6b	work_doi_10_1093_joc_jqaf007	4	target_source_independently_grounded	masur2025privacy	Privacy calculus/privacy paradox/context collapse replication (Vitak model)	10.1093/joc/jqaf007	openalex_pdf	pdf_candidate	https://academic.oup.com/joc/advance-article-pdf/doi/10.1093/joc/jqaf007/63617484/jqaf007.pdf	403	https://academic.oup.com/joc/advance-article-pdf/doi/10.1093/joc/jqaf007/63617484/jqaf007.pdf	text/html; charset=UTF-8	5845	false			http_403_blocked	
sr_266b83deab6b	work_doi_10_1093_joc_jqaf007	4	target_source_independently_grounded	masur2025privacy	Privacy calculus/privacy paradox/context collapse replication (Vitak model)	10.1093/joc/jqaf007	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1093/joc/jqaf007					false			ok	0 pdf candidates
sr_266b83deab6b	work_doi_10_1093_joc_jqaf007	4	target_source_independently_grounded	masur2025privacy	Privacy calculus/privacy paradox/context collapse replication (Vitak model)	10.1093/joc/jqaf007	europepmc_pdf_metadata	metadata	doi:10.1093/joc/jqaf007					false			ok	0 pdf candidates
sr_266b83deab6b	work_doi_10_1093_joc_jqaf007	4	target_source_independently_grounded	masur2025privacy	Privacy calculus/privacy paradox/context collapse replication (Vitak model)	10.1093/joc/jqaf007	doi_accept_pdf	pdf_candidate	https://doi.org/10.1093/joc/jqaf007	403	https://academic.oup.com/joc/article/76/2/174/8177321	text/html; charset=UTF-8	5682	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_285363cf3974	work_title_jap_76_6_845	4	target_source_independently_grounded	bosco2020metabus	JAP-76-6-845	10.1037/0021-9010.76.6.845	crossref_tdm_pdf_metadata	metadata	doi:10.1037/0021-9010.76.6.845					false			ok	1 pdf candidates
sr_285363cf3974	work_title_jap_76_6_845	4	target_source_independently_grounded	bosco2020metabus	JAP-76-6-845	10.1037/0021-9010.76.6.845	crossref_tdm_pdf	pdf_candidate	https://psycnet.apa.org/journals/apl/76/6/845.pdf	403	https://psycnet.apa.org/journals/apl/76/6/845.pdf	text/html	960	false			http_403_blocked	
sr_285363cf3974	work_title_jap_76_6_845	4	target_source_independently_grounded	bosco2020metabus	JAP-76-6-845	10.1037/0021-9010.76.6.845	unpaywall_pdf_metadata	metadata	doi:10.1037/0021-9010.76.6.845					false			ok	0 pdf candidates
sr_285363cf3974	work_title_jap_76_6_845	4	target_source_independently_grounded	bosco2020metabus	JAP-76-6-845	10.1037/0021-9010.76.6.845	openalex_pdf_metadata	metadata	doi:10.1037/0021-9010.76.6.845					false			ok	0 pdf candidates
sr_285363cf3974	work_title_jap_76_6_845	4	target_source_independently_grounded	bosco2020metabus	JAP-76-6-845	10.1037/0021-9010.76.6.845	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1037/0021-9010.76.6.845					false			ok	0 pdf candidates
sr_285363cf3974	work_title_jap_76_6_845	4	target_source_independently_grounded	bosco2020metabus	JAP-76-6-845	10.1037/0021-9010.76.6.845	europepmc_pdf_metadata	metadata	doi:10.1037/0021-9010.76.6.845					false			ok	0 pdf candidates
sr_285363cf3974	work_title_jap_76_6_845	4	target_source_independently_grounded	bosco2020metabus	JAP-76-6-845	10.1037/0021-9010.76.6.845	doi_accept_pdf	pdf_candidate	https://doi.org/10.1037/0021-9010.76.6.845	403	https://doi.apa.org/doi/10.1037/0021-9010.76.6.845	text/html	960	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_2ac5c37e5f0c	work_title_who_should_be_in_power_to_encourage_product_program_innovativeness	4	target_source_independently_grounded	tyner2026	Who Should Be In Power To Encourage Product Program Innovativeness, R&D Or Marketing?	10.1007/s11747-013-0354-5	crossref_tdm_pdf_metadata	metadata	doi:10.1007/s11747-013-0354-5					false			ok	2 pdf candidates
sr_2ac5c37e5f0c	work_title_who_should_be_in_power_to_encourage_product_program_innovativeness	4	target_source_independently_grounded	tyner2026	Who Should Be In Power To Encourage Product Program Innovativeness, R&D Or Marketing?	10.1007/s11747-013-0354-5	crossref_tdm_pdf	pdf_candidate	http://link.springer.com/content/pdf/10.1007/s11747-013-0354-5.pdf	200	https://link.springer.com/article/10.1007/s11747-013-0354-5	text/html; charset=utf-8	367631	false			login_or_paywall_html	
sr_2ac5c37e5f0c	work_title_who_should_be_in_power_to_encourage_product_program_innovativeness	4	target_source_independently_grounded	tyner2026	Who Should Be In Power To Encourage Product Program Innovativeness, R&D Or Marketing?	10.1007/s11747-013-0354-5	crossref_tdm_pdf	pdf_candidate	http://link.springer.com/article/10.1007/s11747-013-0354-5/fulltext.html	200	https://link.springer.com/article/10.1007/s11747-013-0354-5	text/html; charset=utf-8	367631	false			login_or_paywall_html	
sr_2ac5c37e5f0c	work_title_who_should_be_in_power_to_encourage_product_program_innovativeness	4	target_source_independently_grounded	tyner2026	Who Should Be In Power To Encourage Product Program Innovativeness, R&D Or Marketing?	10.1007/s11747-013-0354-5	unpaywall_pdf_metadata	metadata	doi:10.1007/s11747-013-0354-5					false			ok	0 pdf candidates
